# The Computer Science Ontology as a term taxonomy: the topics computer science research is
# indexed by, each with the label CSO states for it and the equivalent labels it states beside
# it. CSO states NO definition for any topic, so this is matched against declared names like
# OLiA and FIBO and cannot be read as a functional taxonomy — there is no prose to compare a
# scope against.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# definition is empty for every row because CSO publishes none.
#
# CSO is a POLY-HIERARCHY: 4747 of its 11426 topics with a parent are stated beneath more
# than one, up to 13. Every parent is carried, joined with the separator SkosConcept states
# for a repeated property, and SkosConcept.broaderConcepts reads them back. Nothing is dropped.
#
# Name: Computer Science Ontology 3.5
# Publisher: the Knowledge Media Institute, The Open University (https://cso.kmi.open.ac.uk/)
# Kind: terms
# Source: CSO 3.5, https://cso.kmi.open.ac.uk/download (CSO.3.5.csv) (the download states
#   no revision, so the archive is the citation, pinned by the SHA-256 ContentDigest states
#   over CSO.3.5.csv: 1fa427ecb26a92d6077a54b5da41833e3eea6a194567091e336e8425f4cc11d4).
# Licence: Creative Commons Attribution 4.0 International (CC BY 4.0) — "you can freely copy,
#   share, adapt, and build upon the data for any purpose, including commercial use, as long as
#   you give appropriate credit to the original creators". Credit: the Computer Science
#   Ontology, Knowledge Media Institute, The Open University, and NOTICE.md carries it.
#   The downloaded archive itself states no licence and carries no licence file; these terms
#   were supplied by the maintainer of this repository rather than read from the archive.
# Generated by CsoTopicsExtraction: 11438 topics.
singular_perturbations	singular perturbations	singular perturbation | singular perturbations	perturbation techniques	topic			
singularity	singularity		parallel manipulators	topic			
singularity_analysis	singularity analysis		parallel manipulators | parallel mechanisms	topic			
singularly_perturbed	singularly perturbed	singularly perturbed | singularly perturbed systems	perturbation techniques	topic			
sink_mobility	sink mobility		mobile sinks	topic			
sink_nodes	sink nodes		energy utilization | routing protocols | sensor networks | sensor nodes | telecommunication equipment | wireless sensor	topic			
sins	sins		initial alignment	topic			
sinusoidal_signals	sinusoidal signals		frequency estimation	topic			
sip	sip		internet telephony	topic			
sip_protocol	sip protocol		sip	topic			
sip_server	sip server		servers | session initiation protocol | sip	topic			
situated_learning	situated learning		mobile learning	topic			
situation-aware	situation-aware		situation awareness | ubiquitous computing	topic			
situation_assessment	situation assessment		data fusion	topic			
situation_awareness	situation awareness		data fusion | user interfaces	topic			
sketch_recognition	sketch recognition		drawing (graphics) | pattern recognition | user interfaces	topic			
skew_angles	skew angles		document images	topic			
skew_detection	skew detection		document analysis | optical character recognition	topic			
skin-color_detection	skin-color detection		skin detection	topic			
skin-color_segmentation	skin-color segmentation		face detection | image segmentation	topic			
skin_color_models	skin color models	skin color model | skin color models	face detection	topic			
skin_detection	skin detection		face detection	topic			
skin_effect	skin effect		electric conductors	topic			
skip_mode	skip mode		macro block | mode decision	topic			
skyline	skyline		skyline query	topic			
skyline_query	skyline query		query processing	topic			
skype	skype		voip	topic			
sla_management	sla management		ocean currents | service level agreements	topic			
slam_algorithm	slam algorithm		simultaneous localization and mapping	topic			
slave_robot	slave robot		teleoperation	topic			
sleep_mode	sleep mode		energy conservation | wireless sensor networks	topic			
sleep_scheduling	sleep scheduling		network lifetime | sensor networks | wireless sensor networks	topic			
sleep_state	sleep state		energy utilization | sensor nodes	topic			
slepian-wolf_coding	slepian-wolf coding	slepian-wolf | slepian-wolf coding	wyner-ziv	topic			
sliding_mode_control	sliding mode control	sliding mode control | sliding mode control (smc) | sliding-mode control	nonlinear control systems | robotic manipulators | sliding modes | uncertain systems	topic			
sliding_mode_observers	sliding mode observers	sliding mode observer | sliding mode observers	observability | sliding mode control	topic			
sliding_mode_variable_structure_control	sliding mode variable structure control		spatial variables control | variable structure control	topic			
sliding_modes	sliding modes	sliding mode | sliding modes	adaptive control systems	topic			
sliding_motions	sliding motions		sliding mode control | sliding surface	topic			
sliding_surface	sliding surface		sliding modes	topic			
sliding_windows	sliding windows		data stream	topic			
slot_antennas	slot antennas	slot antenna | slot antennas	microstrip antennas	topic			
slot_arrays	slot arrays		slot antennas	topic			
slot_assignment	slot assignment		time division multiple access	topic			
slotted_aloha	slotted aloha		medium access control | packet networks | rfid systems	topic			
slow_light	slow light		optical materials	topic			
slow_start	slow start		congestion window	topic			
sma_actuators	sma actuators		microactuators | robotics	topic			
small_antenna	small antenna	small antenna | small antennas	antenna accessories	topic			
small_files	small files		file systems	topic			
small_nuclear_ribonucleoprotein	small nuclear ribonucleoprotein		rna precursors | spliceosome	topic			
small_sample_size	small sample size		face recognition | linear discriminant analysis	topic			
small_sample_size_problems	small sample size problems	small sample size problem | small sample size problems	dimensionality reduction | face database | linear discriminant analysis	topic			
small_screens	small screens		portable equipment	topic			
small_signal_model	small signal model		heterojunction bipolar transistors	topic			
small_target_detection	small target detection		infrared imaging | small targets	topic			
small_targets	small targets		target detection | target drones	topic			
smart-home_system	smart-home system		smart homes	topic			
smart-phone_applications	smart-phone applications		signal encoding | smart phones	topic			
smart_antenna_systems	smart antenna systems		smart antennas	topic			
smart_antennas	smart antennas	smart antenna | smart antennas	antenna arrays | beamforming | mobile telecommunication systems	topic			
smart_cards	smart cards	smart card | smart cards | smartcard	authentication | cryptography	topic			
smart_cities	smart cities	smart cities | smart city	smart environment	topic			
smart_contracts	smart contracts		blockchain	topic			
smart_education	smart education		smart cities	topic			
smart_energy	smart energy		smart cities	topic			
smart_environment	smart environment	intelligent environment | intelligent environments | smart environment | smart environments	ambient intelligence	topic			
smart_finance	smart finance		smart cities	topic			
smart_grid	smart grid	smart grid | smart grids	distribution systems | electricity market | energy utilization	topic			
smart_homes	smart homes	smart home | smart homes	intelligent buildings | smart environment	topic			
smart_manufacturing	smart manufacturing		smart environment	topic			
smart_materials	smart materials		intelligent materials	topic			
smart_objects	smart objects		internet of things | ubiquitous computing	topic			
smart_phones	smart phones	smart phone | smart phones | smartphone | smartphones	mobile telecommunication systems | telephone sets	topic			
smart_retail	smart retail		smart cities	topic			
smart_sensors	smart sensors	smart sensor | smart sensors	intelligent control | sensor networks	topic			
smart_systems	smart systems		architecture types	topic			
smart_textiles	smart textiles		wearable computers	topic			
smart_transport	smart transport	smart transport | smart transportation | smart transportation solution | smart transportation solutions | smart transportation system | smart transportation systems	smart cities	topic			
smith_predictors	smith predictors	smith predictor | smith predictors	delay control systems | three term control systems	topic			
sms	sms		telephone sets	topic			
sms_messages	sms messages		short message services | sms	topic			
smt_systems	smt systems		translation models	topic			
sna	sna		social network analysis	topic			
snake_model	snake model		active contours	topic			
snmp	snmp	simple network management protocols | snmp	network management	topic			
snr	snr		signal to noise ratio	topic			
snr_values	snr values		acoustic intensity	topic			
sns	sns		social network services	topic			
sobel_operator	sobel operator		edge detection algorithms	topic			
soc	soc		application specific integrated circuits | programmable logic controllers	topic			
soc_designs	soc designs		application specific integrated circuits | programmable logic controllers	topic			
soccer_robot	soccer robot		robot applications	topic			
soccer_video	soccer video		video streaming	topic			
social_aspect	social aspect	social aspect | social psychology | social status | social support	sociology	topic			
social_bookmarking	social bookmarking		search engines | social networks | user interfaces | web 2.0	topic			
social_computing	social computing		human engineering | interactive computer systems | online systems | social media | social networks | ubiquitous computing	topic			
social_cost	social cost		price of anarchy	topic			
social_development	social development		economic and social effects | economic development	topic			
social_graphs	social graphs		online social networks	topic			
social_influence	social influence		economic and social effects | information systems	topic			
social_media	social media		world wide web	topic			
social_network_analysis	social network analysis		social networks	topic			
social_network_services	social network services		social networking sites	topic			
social_network_sites	social network sites		social networking sites	topic			
social_network_structures	social network structures		social networks	topic			
social_networking_sites	social networking sites		social networks	topic			
social_networks	social networks	social network | social networks	world wide web	topic			
social_presence	social presence		e-commerce | information systems	topic			
social_relations	social relations		social relationships	topic			
social_relationships	social relationships	social relationship | social relationships	social networks	topic			
social_robotics	social robotics		social robots	topic			
social_robots	social robots		anthropomorphic robots | human robot interaction	topic			
social_sciences	social sciences	social science | social sciences	sociology	topic			
social_search	social search		social networks | web searches	topic			
social_software	social software		information systems | knowledge management | social media | social networks | web 2.0	topic			
social_tagging	social tagging		social networks | user interfaces	topic			
social_tv	social tv		interactive television	topic			
social_web	social web	social web | social webs	social media | social networks | web 2.0	topic			
societies%2C_pharmaceutical	societies, pharmaceutical		education	topic			
socioeconomic_status	socioeconomic status		social aspect	topic			
sociology	sociology			topic			
soft_computing	soft computing		artificial intelligence	topic			
soft_computing_methods	soft computing methods		soft computing	topic			
soft_decision_decoding	soft decision decoding	soft decision decoding | soft-decision decoding	block codes	topic			
soft_error	soft error	soft error | soft errors	computer aided design | fault tolerance | microprocessor chips	topic			
soft_error_rate	soft error rate		soft error	topic			
softcomputing_techniques	softcomputing techniques		soft computing	topic			
software	software		computer science	topic			
software-defined_radios	software-defined radios	software radio | software-defined radio | software-defined radios	digital signal processing | radio communication | radio receivers	topic			
software_agents	software agents	software agent | software agents	multiagent system	topic			
software_aging	software aging		software rejuvenation | software systems	topic			
software_architecture	software architecture	software architecture | software architectures	software design	topic			
software_architecture_decay	software architecture decay		technical debt	topic			
software_architecture_erosion	software architecture erosion		technical debt	topic			
software_architecture_patterns	software architecture patterns	architectural pattern | architectural patterns | architectural style | architectural styles | software architecture patterns	software architecture	topic			
software_architecture_reconstruction	software architecture reconstruction		technical debt	topic			
software_architecture_reverse_engineering	software architecture reverse engineering		technical debt	topic			
software_as_a_service	software as a service	software as a service | software as a service (saas)	cloud computing	topic			
software_bug	software bug		program debugging	topic			
software_change	software change		software evolution	topic			
software_complexity	software complexity		software design | software reliability	topic			
software_component	software component	component based | component based software | component based software engineering | component based systems | component-based software | component-based software engineering | component-based systems | software component | software components	software	topic			
software_cost_estimation	software cost estimation	software cost estimation | software cost estimations	software design	topic			
software_defect_prediction	software defect prediction		software defects	topic			
software_defects	software defects		program debugging	topic			
software_defined_radio_%28sdr%29	software defined radio (sdr)		digital signal processing | radio communication | radio receivers	topic			
software_design	software design		software engineering	topic			
software_developer	software developer	software developer | software developers	software architecture	topic			
software_development	software development	software development | software development life cycle | software development process | software development projects	software architecture | software project	topic			
software_development_methodologies	software development methodologies		software development	topic			
software_development_methods	software development methods		software development	topic			
software_development_organizations	software development organizations		software development	topic			
software_development_practices	software development practices		software development	topic			
software_development_teams	software development teams		software development	topic			
software_effort_estimation	software effort estimation		object oriented programming | software project	topic			
software_engineering	software engineering		computer science	topic			
software_engineering_education	software engineering education	software engineering course | software engineering education	curricula | software design	topic			
software_evolution	software evolution		computer software maintenance | software systems	topic			
software_failure	software failure		program debugging | software reliability	topic			
software_fault	software fault	software fault | software faults	program debugging | software reliability	topic			
software_frameworks	software frameworks	software framework | software frameworks	computer programming	topic			
software_industry	software industry		software design	topic			
software_maintenance	software maintenance		computer software maintenance | software systems	topic			
software_measurement	software measurement		software metrics	topic			
software_metrics	software metrics		software quality	topic			
software_model_checking	software model checking		model checking	topic			
software_organization	software organization		software project	topic			
software_pipelining	software pipelining		embedded systems | instruction level parallelism | software engineering	topic			
software_process_assessment	software process assessment		software process improvement	topic			
software_process_improvement	software process improvement	software process improvement | software process improvements	software project	topic			
software_process_modeling	software process modeling		process engineering | software project	topic			
software_process_models	software process models		software project	topic			
software_product_line	software product line	software product line | software product lines	computer software reusability | network architecture	topic			
software_product_line_engineerings	software product line engineerings	product line engineering | software product line engineering | software product line engineerings	software product line	topic			
software_product_quality	software product quality		software quality	topic			
software_project	software project	software process | software processes | software products | software project | software projects	software design	topic			
software_protection	software protection		computer crime | cryptography	topic			
software_quality	software quality	quality of softwares | software quality	software design	topic			
software_quality_assurance	software quality assurance		software quality	topic			
software_quality_control	software quality control		software quality	topic			
software_quality_criteria	software quality criteria		software quality	topic			
software_quality_framework	software quality framework		software quality	topic			
software_quality_planning	software quality planning		software quality	topic			
software_receivers	software receivers		gnss receivers | gps signals	topic			
software_reengineering	software reengineering		reengineering	topic			
software_rejuvenation	software rejuvenation		markov processes | software reliability	topic			
software_reliability	software reliability		software engineering	topic			
software_reliability_models	software reliability models	software reliability growth models | software reliability models	software reliability	topic			
software_repositories	software repositories	mining software repositories | software repositories	software | software evolution	topic			
software_requirements	software requirements		requirements engineering | software design	topic			
software_requirements_specifications	software requirements specifications		software requirements	topic			
software_reusability	software reusability		reusability	topic			
software_reuse	software reuse	software re-use | software reuse	computer software reusability	topic			
software_systems	software systems		object oriented programming | software design	topic			
software_teams	software teams		software development	topic			
software_transactional_memory	software transactional memory		transactional memory	topic			
software_verification	software verification		verification	topic			
software_visualization	software visualization		computer software maintenance | visualization	topic			
software_vulnerabilities	software vulnerabilities		cybersecurity vulnerabilities | security vulnerabilities	topic			
soldered_joints	soldered joints		electronics packaging	topic			
solid-state_sensors	solid-state sensors		mems	topic			
solid_state_drives	solid state drives		digital storage | flash memory	topic			
solution_accuracy	solution accuracy		evolutionary algorithms | particle swarm optimization (pso)	topic			
solution_concepts	solution concepts		multiagent system | nash equilibrium	topic			
solution_methods	solution methods		programming languages	topic			
som	som		self organizing maps	topic			
som_algorithms	som algorithms		clustering algorithms | self organizing maps	topic			
son	son		lte	topic			
sonar	sonar		acoustic signal processing | computer hardware	topic			
sonar_image	sonar image		image processing | sonar | underwater acoustics	topic			
sonar_sensor	sonar sensor		mobile robots | sonar | underwater acoustics	topic			
sonar_system	sonar system		sonar | underwater acoustics	topic			
sound_pressure_level	sound pressure level		acoustic noise | acoustic wave transmission	topic			
sound_propagation	sound propagation		acoustic wave propagation	topic			
sound_recording	sound recording		audio acoustics | microphones	topic			
sound_reproduction	sound reproduction		audio systems | loudspeakers | microphones	topic			
sound_signal	sound signal		microphones	topic			
sound_source_localization	sound source localization		acoustic generators | microphone arrays	topic			
sound_source_separation	sound source separation		acoustic generators | blind source separation	topic			
sound_spectrography	sound spectrography		acoustics	topic			
sound_synthesis	sound synthesis		musical instruments	topic			
source_address	source address		ip addresss	topic			
source_and_channel_coding	source and channel coding		joint source-channel coding	topic			
source_channel_coding	source channel coding		channel coding	topic			
source_code_analysis	source code analysis		computer programming languages | computer software maintenance | reverse engineering | source codes	topic			
source_codes	source codes	source code | source codes	software engineering	topic			
source_coding	source coding	source coding | source-coding	channel coding | data compression | signal encoding	topic			
source_images	source images		fused images	topic			
source_language	source language		target language	topic			
source_nodes	source nodes		ad hoc networks | routing protocols | wireless sensor networks	topic			
source_separation	source separation		blind source separation | signal analysis	topic			
source_signals	source signals		blind source separation | signal analysis	topic			
source_terms	source terms		finite volume	topic			
space-borne	space-borne		geology | synthetic aperture radar	topic			
space-time_block_codes	space-time block codes	space time block code | space time block codes | space time block coding | space-time block code | space-time block coded | space-time block codes | space-time block coding | space-time block coding (stbc)	block codes	topic			
space-time_coding	space-time coding	space time code | space time codes | space time coding | space-time codes | space-time coding	antennas | signal encoding	topic			
space-time_trellis_codes	space-time trellis codes		space time adaptive processing | trellis codes	topic			
space_communications	space communications		communication | communication satellites | satellite communications	topic			
space_diversity	space diversity		antennas | diversity reception | mimo systems | rayleigh fading	topic			
space_division_multiple_access	space division multiple access		antenna arrays | beamforming | bit error rate | mimo systems | multiplexing	topic			
space_division_multiplexing	space division multiplexing		space division multiple access	topic			
space_manipulators	space manipulators		robotic arms	topic			
space_time_adaptive_processing	space time adaptive processing		antennas | block codes | data communication systems | fading (radio) | fading channels | multiplexing	topic			
spacecraft_instruments	spacecraft instruments		bolometers | fourier transforms	topic			
spam	spam	spam | spam detection | spam emails | spam filter | spam filtering | spammers	electronic mail	topic			
spam_messages	spam messages		spamming	topic			
spamming	spamming		security of data | spam	topic			
spanning_tree	spanning tree	spanning tree | spanning trees	graph theory	topic			
spanning_tree_problems	spanning tree problems		parallel architectures | spanning tree	topic			
spare_capacity	spare capacity		p-cycles	topic			
sparql	sparql		query processing | resource description framework	topic			
sparql_queries	sparql queries		sparql	topic			
sparse_approximations	sparse approximations	sparse approximation | sparse approximations	approximation algorithms | signal reconstruction	topic			
sparse_auto_encoders	sparse auto encoders		auto encoders	topic			
sparse_autoencoders	sparse autoencoders		autoencoders	topic			
sparse_linear_systems	sparse linear systems		preconditioners	topic			
sparse_matrices	sparse matrices	sparse matrices | sparse matrix	matrix algebra	topic			
sparse_matrix-vector_multiplication	sparse matrix-vector multiplication		gpu | sparse matrices	topic			
sparse_reconstruction	sparse reconstruction		signal reconstruction	topic			
sparse_recovery	sparse recovery		signal reconstruction	topic			
sparse_solutions	sparse solutions		signal reconstruction	topic			
sparse_transformer_models	sparse transformer models		encoder-decoder	topic			
sparsity_problems	sparsity problems		recommender systems	topic			
spatial_and_temporal_correlation	spatial and temporal correlation		temporal correlations | wireless sensor networks	topic			
spatial_audio	spatial audio		audio systems	topic			
spatial_clustering	spatial clustering		cluster analysis | clustering algorithms | spatial data	topic			
spatial_correlations	spatial correlations	spatial correlation | spatial correlations	correlation methods	topic			
spatial_data	spatial data		geographic information system	topic			
spatial_data_infrastructure	spatial data infrastructure		spatial data	topic			
spatial_data_mining	spatial data mining		data mining | spatial data	topic			
spatial_data_warehouse	spatial data warehouse		data warehouses | spatial data	topic			
spatial_database	spatial database	spatial database | spatial databases	query processing | spatial data	topic			
spatial_datasets	spatial datasets		spatial data mining | spatial database	topic			
spatial_frequency_discrimination	spatial frequency discrimination	spatial frequency | spatial frequency discrimination	contrast sensitivity	topic			
spatial_indices	spatial indices	spatial index | spatial indices	decision trees | spatial database	topic			
spatial_join	spatial join		spatial database	topic			
spatial_learning	spatial learning		spatial data	topic			
spatial_light_modulators	spatial light modulators	spatial light modulator | spatial light modulators	light modulation | optical data processing	topic			
spatial_multiplexing	spatial multiplexing		antenna arrays | channel capacity | receiving antennas	topic			
spatial_objects	spatial objects		spatial database | topology	topic			
spatial_prediction	spatial prediction		image coding	topic			
spatial_queries	spatial queries		decision trees | location based services | spatial database	topic			
spatial_query_processing	spatial query processing		spatial queries	topic			
spatial_resolution_sr%29	spatial resolution sr)		image enhancement | nuclear sciences	topic			
spatial_scalability	spatial scalability		coding efficiency | h.264/avc | scalable video coding	topic			
spatial_smoothing	spatial smoothing		radio direction finding systems	topic			
spatial_variables_control	spatial variables control		attitude control	topic			
spatio-temporal_database	spatio-temporal database		database systems | moving objects	topic			
speaker_adaptation	speaker adaptation		hidden markov model (hmm) | hidden markov models | speech communication	topic			
speaker_identification	speaker identification		speaker recognition	topic			
speaker_identification_systems	speaker identification systems		loudspeakers | speaker identification	topic			
speaker_localization	speaker localization		microphone arrays	topic			
speaker_model	speaker model		loudspeakers | speaker identification | speaker verification	topic			
speaker_recognition	speaker recognition		speech communication	topic			
speaker_recognition_system	speaker recognition system		gaussian mixture model | speaker verification	topic			
speaker_verification	speaker verification		speaker recognition	topic			
speaker_verification_system	speaker verification system		speaker verification	topic			
species_inventory	species inventory		geographical distribution	topic			
specific_absorption_rate	specific absorption rate	specific absorption rate | specific absorption rate (sar)	electromagnetic wave absorption | microwaves | mobile phones | radar antennas	topic			
specific_frequencies	specific frequencies		frequency bands	topic			
speckle	speckle		synthetic aperture radar	topic			
speckle_filtering	speckle filtering		polarimeters | speckle	topic			
speckle_interferometry	speckle interferometry		speckle	topic			
speckle_noise	speckle noise		speckle	topic			
speckle_patterns	speckle patterns		speckle	topic			
speckle_reduction	speckle reduction		speckle	topic			
speckle_suppression	speckle suppression		speckle	topic			
speckle_tracking	speckle tracking		speckle	topic			
spect_imaging	spect imaging		single photon emission computed tomography	topic			
spectral_amplitude	spectral amplitude		speech enhancement	topic			
spectral_band	spectral band		hyper-spectral images	topic			
spectral_clustering	spectral clustering		clustering algorithms | eigenvalues and eigenfunctions | image segmentation	topic			
spectral_clustering_methods	spectral clustering methods		spectral clustering	topic			
spectral_correlation	spectral correlation		correlation methods | hyper-spectral images	topic			
spectral_distortions	spectral distortions		fused images | speech coding | vector quantization	topic			
spectral_efficiencies	spectral efficiencies	spectral efficiencies | spectral efficiency	wireless telecommunication systems	topic			
spectral_factorization	spectral factorization		factorization	topic			
spectral_libraries	spectral libraries		spectral signature	topic			
spectral_mixture_analysis	spectral mixture analysis		spectral signature	topic			
spectral_signature	spectral signature	spectral signature | spectral unmixing | unmixing	hyper-spectral images	topic			
spectral_subtractions	spectral subtractions	spectral subtraction | spectral subtractions	acoustic noise | speech enhancement	topic			
spectroscopic_ellipsometry	spectroscopic ellipsometry		ellipsometry	topic			
spectrum_auctions	spectrum auctions		commerce | spectrum sharing	topic			
spectrum_availability	spectrum availability		opportunistic spectrum access | spectrum sharing	topic			
spectrum_efficiency	spectrum efficiency		bit error rate | cognitive radio | mimo systems | radio | radio systems | spectrum sharing	topic			
spectrum_measurement	spectrum measurement		dynamic spectrum access	topic			
spectrum_sensing	spectrum sensing		cognitive radio | cognitive systems | radio | radio systems | signal detection	topic			
spectrum_sharing	spectrum sharing	spectrum allocation | spectrum bands | spectrum holes | spectrum management | spectrum sharing | spectrum usage | spectrum utilization	wireless telecommunication systems	topic			
speech-to-speech_translation	speech-to-speech translation		machine translations | speech synthesis | speech transmission	topic			
speech_analysis	speech analysis		speech recognition	topic			
speech_codecs	speech codecs		speech quality	topic			
speech_coders	speech coders		speech quality	topic			
speech_coding	speech coding		speech synthesis	topic			
speech_communication	speech communication		linguistics | speech processing	topic			
speech_compression	speech compression		data compression | speech coding | speech signals	topic			
speech_data	speech data	speech corpora | speech data	linguistics | speech recognition	topic			
speech_database	speech database		speech synthesis	topic			
speech_dereverberation	speech dereverberation		dereverberation	topic			
speech_distortion	speech distortion		acoustic noise measurement | noise abatement | speech communication | speech enhancement	topic			
speech_emotion_recognition	speech emotion recognition		emotional speech	topic			
speech_enhancement	speech enhancement		signal to noise ratio | speech processing	topic			
speech_enhancement_algorithm	speech enhancement algorithm		speech enhancement	topic			
speech_enhancement_methods	speech enhancement methods		speech communication | speech enhancement	topic			
speech_features	speech features		speech recognition systems | speech signals	topic			
speech_intelligibility	speech intelligibility		speech analysis	topic			
speech_processing	speech processing		speech analysis	topic			
speech_production_measurement	speech production measurement		speech analysis	topic			
speech_quality	speech quality		speech coding | speech communication | speech enhancement | speech intelligibility	topic			
speech_rate	speech rate	speech rate | speech rates	speech intelligibility | speech production measurement	topic			
speech_recognition	speech recognition		computational linguistics	topic			
speech_recognition_performance	speech recognition performance		speech communication	topic			
speech_recognition_software	speech recognition software		automatic speech recognition	topic			
speech_recognition_systems	speech recognition systems	robust speech recognition | speech recognition systems | speech recognizer	speech communication	topic			
speech_recognition_technology	speech recognition technology		speech recognition systems	topic			
speech_segments	speech segments		speech communication	topic			
speech_separation	speech separation		speech communication	topic			
speech_signals	speech signals	speech signal | speech signals	speech communication	topic			
speech_synthesis	speech synthesis		speech processing	topic			
speech_synthesis_system	speech synthesis system		synthesized speech	topic			
speech_synthesizer	speech synthesizer		speech synthesis	topic			
speech_transcriptions	speech transcriptions		speech transmission	topic			
speech_translation	speech translation		computer aided language translation	topic			
speech_transmission	speech transmission		information theory | natural language processing | speech communication | translation (languages)	topic			
speed_control	speed control		adaptive control systems | control systems	topic			
speed_controller	speed controller		speed regulators	topic			
speed_measurement	speed measurement		speed regulators	topic			
speed_regulators	speed regulators		speed control	topic			
speeded_up_robust_features	speeded up robust features		scale invariant feature transforms | surf	topic			
sphingobacteria	sphingobacteria		flavobacteria	topic			
spi	spi		software process improvement	topic			
spiking_neural_networks	spiking neural networks		neural networks	topic			
spin	spin		model checking	topic			
spin_transfer_torque	spin transfer torque		magnetic storage	topic			
spindle_speed	spindle speed		feed-rates	topic			
spiral_bevel_gears	spiral bevel gears		bevel gears	topic			
spliceosome	spliceosome	spliceosome | spliceosomes | splicing	rna splicing	topic			
spline_curve	spline curve		control point	topic			
spline_functions	spline functions		splines	topic			
spline_interpolation	spline interpolation		splines	topic			
spline_surfaces	spline surfaces		splines	topic			
splines	splines	b splines | b-spline | b-splines | spline | splines	computer aided design	topic			
split_ring_resonator	split ring resonator		ring gages	topic			
spoken_dialogue	spoken dialogue		dialogue systems | speech communication	topic			
spoken_language_processing	spoken language processing		natural language processing | speech processing	topic			
spoken_language_understanding	spoken language understanding		dialogue systems | speech communication	topic			
spread-spectrum_watermarking	spread-spectrum watermarking		digital watermarking | spread spectra | spread spectrum	topic			
spread_spectra	spread spectra		spread spectrum communication	topic			
spread_spectrum	spread spectrum	spread spectrum | spread-spectrum	spread spectrum communication	topic			
spread_spectrum_communication	spread spectrum communication		code division multiple access | fading (radio) | signal interference | signal receivers	topic			
spread_spectrum_systems	spread spectrum systems		spread spectra	topic			
spread_spectrum_techniques	spread spectrum techniques		spread spectra | spread spectrum	topic			
spreading_codes	spreading codes		multicarrier modulation	topic			
spreading_sequences	spreading sequences		multiple access interference	topic			
spur_gears	spur gears		gear teeth	topic			
spurious_signal_noise	spurious signal noise		communication channels | signal to noise ratio	topic			
spyware	spyware	spy-ware | spyware	malwares	topic			
sql	sql	sql | structured query language | structured query language (sql)	relational database	topic			
sql_injection	sql injection		computer crime | network security | web application	topic			
sql_query	sql query		query processing | relational database	topic			
sram_cell	sram cell		integrated circuits | low power | static random access storage	topic			
ssd	ssd		flash memory	topic			
ssim	ssim		psnr	topic			
ssr	ssr		genetic diversity	topic			
stability_and_control	stability and control		flight control systems	topic			
stability_condition	stability condition		delay control systems | numerical example | stability criteria | sufficient conditions	topic			
stability_criteria	stability criteria		control systems | linear matrix inequalities | lyapunov functions	topic			
stability_problem	stability problem		stability criteria	topic			
stabilizers_%28agents%29	stabilizers (agents)		computer networks | intelligent agents	topic			
stable_model	stable model	stable model | stable model semantics	logic programs	topic			
stable_walking	stable walking		biped robot | bipedal walking	topic			
stackelberg	stackelberg		stackelberg games	topic			
stackelberg_equilibrium	stackelberg equilibrium		nash equilibrium | stackelberg games	topic			
stackelberg_games	stackelberg games	stackelberg game | stackelberg games	game theory | sales	topic			
staggered_grid	staggered grid		finite difference method | incompressible flow	topic			
standard_model	standard model		electronic document identification systems | the standard model	topic			
standard_pso	standard pso		premature convergence	topic			
standard_single_mode_fibers	standard single mode fibers		light transmission | single mode fibers	topic			
star_graphs	star graphs	star graph | star graphs	hypercube	topic			
star_schema	star schema		data warehouses	topic			
star_topology	star topology		electric network topology | topology	topic			
state-space_explosion	state-space explosion		model checking | petri nets | state space methods	topic			
state-space_modeling	state-space modeling		state space model	topic			
state-space_reduction	state-space reduction		model checking | state space	topic			
state_assignment	state assignment		finite automata	topic			
state_complexity	state complexity		regular languages	topic			
state_feedback	state feedback		feedback control | linear matrix inequalities	topic			
state_feedback_control	state feedback control		state feedback	topic			
state_feedback_controller	state feedback controller	state feedback controller | state feedback controllers | state-feedback controllers	control systems | delay control systems | linear control systems | state feedback	topic			
state_space	state space	state space | state spaces	state space methods	topic			
state_space_methods	state space methods		matrix algebra	topic			
state_space_model	state space model	state - space models | state space model | state-space model	state space methods	topic			
state_space_representation	state space representation		state space methods	topic			
stateflow	stateflow		simulink	topic			
static_analysis	static analysis		program compilers | software engineering	topic			
static_analyzers	static analyzers		abstract interpretation	topic			
static_and_dynamic_analysis	static and dynamic analysis		dynamic analysis | static analysis	topic			
static_background	static background		background subtraction | moving objects	topic			
static_environment	static environment		dynamic environments	topic			
static_noise_margin	static noise margin		process variation | sram cell	topic			
static_objects	static objects		moving objects	topic			
static_output_feedback	static output feedback		state feedback | sufficient conditions	topic			
static_program_analysis	static program analysis		static analysis	topic			
static_random_access_storage	static random access storage		field programmable gate array | microprocessor chips	topic			
static_timing_analysis	static timing analysis		computer aided design | timing analysis	topic			
stationary_distribution	stationary distribution		markov chains | probability distributions	topic			
stationary_noise	stationary noise		nonstationary noise	topic			
stationary_targets	stationary targets		moving targets | synthetic aperture radar	topic			
statistical_language_modeling	statistical language modeling		language model | natural language processing	topic			
statistical_language_models	statistical language models		language model | natural language processing | statistical methods	topic			
statistical_learning	statistical learning		machine learning	topic			
statistical_machine_translation	statistical machine translation		speech transmission | statistical methods	topic			
statistical_machine_translation_system	statistical machine translation system		translation models	topic			
statistical_methods	statistical methods		correlation analysis	topic			
