# The IANA media type registry: every registered type, carried byte for byte as the registry
# states it. A string literal equal to a row's identifier is the publisher's own identifier
# written into a repository, which is a citation no English word can make; nothing here is an
# English label, so this is never matched against a declared name and never placed as prose.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# concept and prefLabel are the registered template, byte for byte. broader and module name the
# registry the type is filed under. definition is empty for every row because the registry
# publishes none. note carries the registry's reference, and its own deprecation statement where
# it makes one — a deprecated identifier is still the registry's identifier, so the row stays.
#
# Source: IANA media types, https://www.iana.org/assignments/media-types/ (application.csv, audio.csv, font.csv, haptics.csv, image.csv, message.csv, model.csv, multipart.csv, text.csv, video.csv), retrieved 2026-08-19
#   (the registry states no revision, so the file set is the citation, pinned by the SHA-256
#   ContentDigest states over the ten CSVs: fd3eea02e8610628e4a3b6eb0b66a415fdbf973ce1e73e667be24b12cd505aeb).
# Licence: CC0 1.0 (https://www.iana.org/help/licensing-terms — "IANA and IETF intend that
#   the Protocol Registries may be freely used by any party for any purpose", with both
#   organisations' rights "subject to the Creative Commons CC0 1.0 dedication").
# Generated by MediaTypeExtraction: 2344 media types.
application/vnd.wap.wmlc	application/vnd.wap.wmlc		application	media-type	application		[Peter_Stark]
application/vnd.wap.wmlscriptc	application/vnd.wap.wmlscriptc		application	media-type	application		[Peter_Stark]
application/vnd.wasmflow.wafl	application/vnd.wasmflow.wafl		application	media-type	application		[Fawad_Shaikh]
application/vnd.webturbo	application/vnd.webturbo		application	media-type	application		[Yaser_Rehem]
application/vnd.wfa.dpp	application/vnd.wfa.dpp		application	media-type	application		[Wi-Fi_Alliance][Dr._Jun_Tian]
application/vnd.wfa.p2p	application/vnd.wfa.p2p		application	media-type	application		[Mick_Conley]
application/vnd.wfa.wsc	application/vnd.wfa.wsc		application	media-type	application		[Wi-Fi_Alliance]
application/vnd.windows.devicepairing	application/vnd.windows.devicepairing		application	media-type	application		[Priya_Dandawate]
application/vnd.wmap	application/vnd.wmap		application	media-type	application		[Rubén_Fabián_Beltrán_del_Río_Vara]
application/vnd.wmc	application/vnd.wmc		application	media-type	application		[Thomas_Kjornes]
application/vnd.wmf.bootstrap	application/vnd.wmf.bootstrap		application	media-type	application		[Thinh_Nguyenphu][Prakash_Iyer]
application/vnd.wolfram.mathematica	application/vnd.wolfram.mathematica		application	media-type	application		[Wolfram]
application/vnd.wolfram.mathematica.package	application/vnd.wolfram.mathematica.package		application	media-type	application		[Wolfram]
application/vnd.wolfram.player	application/vnd.wolfram.player		application	media-type	application		[Wolfram]
application/vnd.wordlift	application/vnd.wordlift		application	media-type	application		[David_Riccitelli]
application/vnd.wordperfect	application/vnd.wordperfect		application	media-type	application		[Kim_Scarborough]
application/vnd.wqd	application/vnd.wqd		application	media-type	application		[Jan_Boström]
application/vnd.wrq-hp3000-labelled	application/vnd.wrq-hp3000-labelled		application	media-type	application		[Chris_Bartram]
application/vnd.wt.stf	application/vnd.wt.stf		application	media-type	application		[Bill_Wohler]
application/vnd.wv.csp+wbxml	application/vnd.wv.csp+wbxml		application	media-type	application		[Matti_Salmi]
application/vnd.wv.csp+xml	application/vnd.wv.csp+xml		application	media-type	application		[John_Ingi_Ingimundarson]
application/vnd.wv.ssp+xml	application/vnd.wv.ssp+xml		application	media-type	application		[John_Ingi_Ingimundarson]
application/vnd.xacml+json	application/vnd.xacml+json		application	media-type	application		[David_Brossard]
application/vnd.xara	application/vnd.xara		application	media-type	application		[David_Matthewman]
application/vnd.xarin.cpj	application/vnd.xarin.cpj		application	media-type	application		[Ben_Brown]
application/vnd.xcdn	application/vnd.xcdn		application	media-type	application		[Gioele_Stefano_Luca_Fierro]
application/vnd.xecrets-encrypted	application/vnd.xecrets-encrypted		application	media-type	application		[Svante_Seleborg]
application/vnd.xfdl	application/vnd.xfdl		application	media-type	application		[Dave_Manning]
application/vnd.xfdl.webform	application/vnd.xfdl.webform		application	media-type	application		[Michael_Mansell]
application/vnd.xmi+xml	application/vnd.xmi+xml		application	media-type	application		[Fred_Waskiewicz]
application/vnd.xmpie.cpkg	application/vnd.xmpie.cpkg		application	media-type	application		[Reuven_Sherwin]
application/vnd.xmpie.dpkg	application/vnd.xmpie.dpkg		application	media-type	application		[Reuven_Sherwin]
application/vnd.xmpie.plan	application/vnd.xmpie.plan		application	media-type	application		[Reuven_Sherwin]
application/vnd.xmpie.ppkg	application/vnd.xmpie.ppkg		application	media-type	application		[Reuven_Sherwin]
application/vnd.xmpie.xlim	application/vnd.xmpie.xlim		application	media-type	application		[Reuven_Sherwin]
application/vnd.yamaha.hv-dic	application/vnd.yamaha.hv-dic		application	media-type	application		[Tomohiro_Yamamoto]
application/vnd.yamaha.hv-script	application/vnd.yamaha.hv-script		application	media-type	application		[Tomohiro_Yamamoto]
application/vnd.yamaha.hv-voice	application/vnd.yamaha.hv-voice		application	media-type	application		[Tomohiro_Yamamoto]
application/vnd.yamaha.openscoreformat	application/vnd.yamaha.openscoreformat		application	media-type	application		[Mark_Olleson]
application/vnd.yamaha.openscoreformat.osfpvg+xml	application/vnd.yamaha.openscoreformat.osfpvg+xml		application	media-type	application		[Mark_Olleson]
application/vnd.yamaha.remote-setup	application/vnd.yamaha.remote-setup		application	media-type	application		[Takehiro_Sukizaki]
application/vnd.yamaha.smaf-audio	application/vnd.yamaha.smaf-audio		application	media-type	application		[Keiichi_Shinoda]
application/vnd.yamaha.smaf-phrase	application/vnd.yamaha.smaf-phrase		application	media-type	application		[Keiichi_Shinoda]
application/vnd.yamaha.through-ngn	application/vnd.yamaha.through-ngn		application	media-type	application		[Takehiro_Sukizaki]
application/vnd.yamaha.tunnel-udpencap	application/vnd.yamaha.tunnel-udpencap		application	media-type	application		[Takehiro_Sukizaki]
application/vnd.yaoweme	application/vnd.yaoweme		application	media-type	application		[Jens_Jorgensen]
application/vnd.yellowriver-custom-menu	application/vnd.yellowriver-custom-menu		application	media-type	application		[Mr._Yellow]
application/vnd.youtube.yt	application/vnd.youtube.yt		application	media-type	application		vnd.youtube.yt (OBSOLETED in favor of video/vnd.youtube.yt) | [Laura_Wood]
application/vnd.zoho-document.writer	application/vnd.zoho-document.writer		application	media-type	application		[Ganeshprabhu_Rajendran]
application/vnd.zoho-presentation.show	application/vnd.zoho-presentation.show		application	media-type	application		[Manivannan_Subburaj]
application/vnd.zoho.spreadsheetml.sheet	application/vnd.zoho.spreadsheetml.sheet		application	media-type	application		[Srikanth_Sankar]
application/vnd.zul	application/vnd.zul		application	media-type	application		[Rene_Grothmann]
application/vnd.zzazz.deck+xml	application/vnd.zzazz.deck+xml		application	media-type	application		[Micheal_Hewett]
application/voicexml+xml	application/voicexml+xml		application	media-type	application		[RFC4267]
application/voucher-cms+json	application/voucher-cms+json		application	media-type	application		[RFC8366]
application/voucher-jws+json	application/voucher-jws+json		application	media-type	application		[RFC-ietf-anima-jws-voucher-16]
application/vp	application/vp		application	media-type	application		[W3C_Verifiable_Credentials_WG][Ivan_Herman]
application/vp+cose	application/vp+cose		application	media-type	application		[W3C_Verifiable_Credentials_WG][Ivan_Herman]
application/vp+jwt	application/vp+jwt		application	media-type	application		[W3C_Verifiable_Credentials_WG][Ivan_Herman]
application/vp+sd-jwt	application/vp+sd-jwt		application	media-type	application		[W3C_Verifiable_Credentials_WG][Ivan_Herman]
application/vq-rtcpxr	application/vq-rtcpxr		application	media-type	application		[RFC6035]
application/wasm	application/wasm		application	media-type	application		[W3C][Eric_Prudhommeaux]
application/watcherinfo+xml	application/watcherinfo+xml		application	media-type	application		[RFC3858]
application/webpush-options+json	application/webpush-options+json		application	media-type	application		[RFC8292]
application/whoispp-query	application/whoispp-query		application	media-type	application		[RFC2957]
application/whoispp-response	application/whoispp-response		application	media-type	application		[RFC2958]
application/widget	application/widget		application	media-type	application		[W3C][Steven_Pemberton][W3C-Widgets-2012]
application/wita	application/wita		application	media-type	application		[Larry_Campbell]
application/wordperfect5.1	application/wordperfect5.1		application	media-type	application		[Paul_Lindner]
application/wsdl+xml	application/wsdl+xml		application	media-type	application		[W3C]
application/wspolicy+xml	application/wspolicy+xml		application	media-type	application		[W3C]
application/x-pki-message	application/x-pki-message		application	media-type	application		[RFC8894]
application/x-www-form-urlencoded	application/x-www-form-urlencoded		application	media-type	application		[WHATWG][Anne_van_Kesteren]
application/x-x509-ca-cert	application/x-x509-ca-cert		application	media-type	application		[RFC8894]
application/x-x509-ca-ra-cert	application/x-x509-ca-ra-cert		application	media-type	application		[RFC8894]
application/x-x509-next-ca-cert	application/x-x509-next-ca-cert		application	media-type	application		[RFC8894]
application/x400-bp	application/x400-bp		application	media-type	application		[RFC1494]
application/xacml+xml	application/xacml+xml		application	media-type	application		[RFC7061]
application/xcap-att+xml	application/xcap-att+xml		application	media-type	application		[RFC4825]
application/xcap-caps+xml	application/xcap-caps+xml		application	media-type	application		[RFC4825]
application/xcap-diff+xml	application/xcap-diff+xml		application	media-type	application		[RFC5874]
application/xcap-el+xml	application/xcap-el+xml		application	media-type	application		[RFC4825]
application/xcap-error+xml	application/xcap-error+xml		application	media-type	application		[RFC4825]
application/xcap-ns+xml	application/xcap-ns+xml		application	media-type	application		[RFC4825]
application/xcon-conference-info+xml	application/xcon-conference-info+xml		application	media-type	application		[RFC6502]
application/xcon-conference-info-diff+xml	application/xcon-conference-info-diff+xml		application	media-type	application		[RFC6502]
application/xenc+xml	application/xenc+xml		application	media-type	application		[Joseph_Reagle][XENC_WG]
application/xfdf	application/xfdf		application	media-type	application		[ISO-TC_171-SC_2][Betsy_Fanning]
application/xhtml+xml	application/xhtml+xml		application	media-type	application		[W3C][Robin_Berjon]
application/xliff+xml	application/xliff+xml		application	media-type	application		[OASIS][Chet_Ensign]
application/xml	application/xml		application	media-type	application		[RFC7303]
application/xml-dtd	application/xml-dtd		application	media-type	application		[RFC7303]
application/xml-external-parsed-entity	application/xml-external-parsed-entity		application	media-type	application		[RFC7303]
application/xml-patch+xml	application/xml-patch+xml		application	media-type	application		[RFC7351]
application/xmpp+xml	application/xmpp+xml		application	media-type	application		[RFC3923]
application/xop+xml	application/xop+xml		application	media-type	application		[Mark_Nottingham]
application/xslt+xml	application/xslt+xml		application	media-type	application		[W3C][http://www.w3.org/TR/2007/REC-xslt20-20070123/#media-type-registration]
application/xv+xml	application/xv+xml		application	media-type	application		[RFC4374]
application/yaml	application/yaml		application	media-type	application		[YAML][RFC9512]
application/yang	application/yang		application	media-type	application		[RFC6020]
application/yang-data+cbor	application/yang-data+cbor		application	media-type	application		[RFC9254]
application/yang-data+json	application/yang-data+json		application	media-type	application		[RFC8040]
application/yang-data+xml	application/yang-data+xml		application	media-type	application		[RFC8040]
application/yang-patch+json	application/yang-patch+json		application	media-type	application		[RFC8072]
application/yang-patch+xml	application/yang-patch+xml		application	media-type	application		[RFC8072]
application/yang-sid+json	application/yang-sid+json		application	media-type	application		[RFC9595]
application/yin+xml	application/yin+xml		application	media-type	application		[RFC6020]
application/zip	application/zip		application	media-type	application		[Paul_Lindner]
application/zlib	application/zlib		application	media-type	application		[RFC6713]
application/zstd	application/zstd		application	media-type	application		[RFC8878]
audio/1d-interleaved-parityfec	audio/1d-interleaved-parityfec		audio	media-type	audio		[RFC6015]
audio/32kadpcm	audio/32kadpcm		audio	media-type	audio		[RFC3802][RFC2421]
audio/3gpp	audio/3gpp		audio	media-type	audio		[RFC3839][RFC6381]
audio/3gpp2	audio/3gpp2		audio	media-type	audio		[RFC4393][RFC6381]
audio/AMR	audio/AMR		audio	media-type	audio		[RFC4867]
audio/AMR-WB	audio/AMR-WB		audio	media-type	audio		[RFC4867]
audio/ATRAC-ADVANCED-LOSSLESS	audio/ATRAC-ADVANCED-LOSSLESS		audio	media-type	audio		[RFC5584]
audio/ATRAC-X	audio/ATRAC-X		audio	media-type	audio		[RFC5584]
audio/ATRAC3	audio/ATRAC3		audio	media-type	audio		[RFC5584]
audio/BV16	audio/BV16		audio	media-type	audio		[RFC4298]
audio/BV32	audio/BV32		audio	media-type	audio		[RFC4298]
audio/CN	audio/CN		audio	media-type	audio		[RFC3389]
audio/DAT12	audio/DAT12		audio	media-type	audio		[RFC3190]
audio/DV	audio/DV		audio	media-type	audio		[RFC6469]
audio/DVI4	audio/DVI4		audio	media-type	audio		[RFC4856]
audio/EVRC	audio/EVRC		audio	media-type	audio		[RFC4788]
audio/EVRC-QCP	audio/EVRC-QCP		audio	media-type	audio		[RFC3625]
audio/EVRC0	audio/EVRC0		audio	media-type	audio		[RFC4788]
audio/EVRC1	audio/EVRC1		audio	media-type	audio		[RFC4788]
audio/EVRCB	audio/EVRCB		audio	media-type	audio		[RFC5188]
audio/EVRCB0	audio/EVRCB0		audio	media-type	audio		[RFC5188]
audio/EVRCB1	audio/EVRCB1		audio	media-type	audio		[RFC4788]
audio/EVRCNW	audio/EVRCNW		audio	media-type	audio		[RFC6884]
audio/EVRCNW0	audio/EVRCNW0		audio	media-type	audio		[RFC6884]
audio/EVRCNW1	audio/EVRCNW1		audio	media-type	audio		[RFC6884]
audio/EVRCWB	audio/EVRCWB		audio	media-type	audio		[RFC5188]
audio/EVRCWB0	audio/EVRCWB0		audio	media-type	audio		[RFC5188]
audio/EVRCWB1	audio/EVRCWB1		audio	media-type	audio		[RFC5188]
audio/EVS	audio/EVS		audio	media-type	audio		[_3GPP][Kyunghun_Jung]
audio/G711-0	audio/G711-0		audio	media-type	audio		[RFC7655]
audio/G719	audio/G719		audio	media-type	audio		[RFC5404][RFC Errata 3245]
audio/G722	audio/G722		audio	media-type	audio		[RFC4856]
audio/G7221	audio/G7221		audio	media-type	audio		[RFC5577]
audio/G723	audio/G723		audio	media-type	audio		[RFC4856]
audio/G726-16	audio/G726-16		audio	media-type	audio		[RFC4856]
audio/G726-24	audio/G726-24		audio	media-type	audio		[RFC4856]
audio/G726-32	audio/G726-32		audio	media-type	audio		[RFC4856]
audio/G726-40	audio/G726-40		audio	media-type	audio		[RFC4856]
audio/G728	audio/G728		audio	media-type	audio		[RFC4856]
audio/G729	audio/G729		audio	media-type	audio		[RFC4856]
audio/G7291	audio/G7291		audio	media-type	audio		[RFC4749][RFC5459]
audio/G729D	audio/G729D		audio	media-type	audio		[RFC4856]
audio/G729E	audio/G729E		audio	media-type	audio		[RFC4856]
audio/GSM	audio/GSM		audio	media-type	audio		[RFC4856]
audio/GSM-EFR	audio/GSM-EFR		audio	media-type	audio		[RFC4856]
audio/GSM-HR-08	audio/GSM-HR-08		audio	media-type	audio		[RFC5993]
audio/L16	audio/L16		audio	media-type	audio		[RFC4856]
audio/L20	audio/L20		audio	media-type	audio		[RFC3190]
audio/L24	audio/L24		audio	media-type	audio		[RFC3190]
audio/L8	audio/L8		audio	media-type	audio		[RFC4856]
audio/LPC	audio/LPC		audio	media-type	audio		[RFC4856]
audio/MELP	audio/MELP		audio	media-type	audio		[RFC8130]
audio/MELP1200	audio/MELP1200		audio	media-type	audio		[RFC8130]
audio/MELP2400	audio/MELP2400		audio	media-type	audio		[RFC8130]
audio/MELP600	audio/MELP600		audio	media-type	audio		[RFC8130]
audio/MP4A-LATM	audio/MP4A-LATM		audio	media-type	audio		[RFC6416]
audio/MPA	audio/MPA		audio	media-type	audio		[RFC3555]
audio/PCMA	audio/PCMA		audio	media-type	audio		[RFC4856]
audio/PCMA-WB	audio/PCMA-WB		audio	media-type	audio		[RFC5391]
audio/PCMU	audio/PCMU		audio	media-type	audio		[RFC4856]
audio/PCMU-WB	audio/PCMU-WB		audio	media-type	audio		[RFC5391]
audio/QCELP	audio/QCELP		audio	media-type	audio		[RFC3555][RFC3625]
audio/RED	audio/RED		audio	media-type	audio		[RFC3555]
audio/SMV	audio/SMV		audio	media-type	audio		[RFC3558]
audio/SMV-QCP	audio/SMV-QCP		audio	media-type	audio		[RFC3625]
audio/SMV0	audio/SMV0		audio	media-type	audio		[RFC3558]
audio/TETRA_ACELP	audio/TETRA_ACELP		audio	media-type	audio		[ETSI][Miguel_Angel_Reina_Ortega]
audio/TETRA_ACELP_BB	audio/TETRA_ACELP_BB		audio	media-type	audio		[ETSI][Miguel_Angel_Reina_Ortega]
audio/TSVCIS	audio/TSVCIS		audio	media-type	audio		[RFC8817]
audio/UEMCLIP	audio/UEMCLIP		audio	media-type	audio		[RFC5686]
audio/VDVI	audio/VDVI		audio	media-type	audio		[RFC4856]
audio/VMR-WB	audio/VMR-WB		audio	media-type	audio		[RFC4348][RFC4424]
audio/aac	audio/aac		audio	media-type	audio		[ISO-IEC_JTC_1][Max_Neuendorf]
audio/ac3	audio/ac3		audio	media-type	audio		[RFC4184]
audio/amr-wb+	audio/amr-wb+		audio	media-type	audio		[RFC4352]
audio/aptx	audio/aptx		audio	media-type	audio		[RFC7310]
audio/asc	audio/asc		audio	media-type	audio		[RFC6295]
audio/basic	audio/basic		audio	media-type	audio		[RFC2045][RFC2046]
audio/clearmode	audio/clearmode		audio	media-type	audio		[RFC4040]
audio/dls	audio/dls		audio	media-type	audio		[RFC4613]
audio/dsr-es201108	audio/dsr-es201108		audio	media-type	audio		[RFC3557]
audio/dsr-es202050	audio/dsr-es202050		audio	media-type	audio		[RFC4060]
audio/dsr-es202211	audio/dsr-es202211		audio	media-type	audio		[RFC4060]
audio/dsr-es202212	audio/dsr-es202212		audio	media-type	audio		[RFC4060]
audio/eac3	audio/eac3		audio	media-type	audio		[RFC4598]
audio/encaprtp	audio/encaprtp		audio	media-type	audio		[RFC6849]
audio/example	audio/example		audio	media-type	audio		[RFC4735]
audio/flac	audio/flac		audio	media-type	audio		[RFC9639]
audio/flexfec	audio/flexfec		audio	media-type	audio		[RFC8627]
audio/fwdred	audio/fwdred		audio	media-type	audio		[RFC6354]
audio/iLBC	audio/iLBC		audio	media-type	audio		[RFC3952]
audio/ip-mr_v2.5	audio/ip-mr_v2.5		audio	media-type	audio		[RFC6262]
audio/matroska	audio/matroska		audio	media-type	audio		[RFC9559]
audio/mhas	audio/mhas		audio	media-type	audio		[ISO-IEC_JTC_1][Nils_Peters][Ingo_Hofmann]
audio/midi-clip	audio/midi-clip		audio	media-type	audio		[MIDI_Association][Benjamin_Israel]
audio/mobile-xmf	audio/mobile-xmf		audio	media-type	audio		[RFC4723]
audio/mp4	audio/mp4		audio	media-type	audio		[RFC4337][RFC6381]
audio/mpa-robust	audio/mpa-robust		audio	media-type	audio		[RFC5219]
audio/mpeg	audio/mpeg		audio	media-type	audio		[RFC3003]
audio/mpeg4-generic	audio/mpeg4-generic		audio	media-type	audio		[RFC3640][RFC5691][RFC6295]
audio/ogg	audio/ogg		audio	media-type	audio		[RFC5334][RFC7845]
audio/opus	audio/opus		audio	media-type	audio		[RFC7587]
audio/parityfec	audio/parityfec		audio	media-type	audio		[RFC3009]
audio/prs.aaud	audio/prs.aaud		audio	media-type	audio		[Ai_Media_Format]
audio/prs.sid	audio/prs.sid		audio	media-type	audio		[Linus_Walleij]
audio/raptorfec	audio/raptorfec		audio	media-type	audio		[RFC6682]
audio/rtp-enc-aescm128	audio/rtp-enc-aescm128		audio	media-type	audio		[_3GPP]
audio/rtp-midi	audio/rtp-midi		audio	media-type	audio		[RFC6295]
audio/rtploopback	audio/rtploopback		audio	media-type	audio		[RFC6849]
audio/rtx	audio/rtx		audio	media-type	audio		[RFC4588]
audio/scip	audio/scip		audio	media-type	audio		[RFC9607]
audio/sofa	audio/sofa		audio	media-type	audio		[AES][Piotr_Majdak]
audio/soundfont	audio/soundfont		audio	media-type	audio		[Aria_Barak][5]
audio/sp-midi	audio/sp-midi		audio	media-type	audio		[Athan_Billias][MIDI_Association]
audio/speex	audio/speex		audio	media-type	audio		[RFC5574]
audio/t140c	audio/t140c		audio	media-type	audio		[RFC4351]
audio/t38	audio/t38		audio	media-type	audio		[RFC4612]
audio/telephone-event	audio/telephone-event		audio	media-type	audio		[RFC4733]
audio/tone	audio/tone		audio	media-type	audio		[RFC4733]
audio/ulpfec	audio/ulpfec		audio	media-type	audio		[RFC5109]
audio/usac	audio/usac		audio	media-type	audio		[ISO-IEC_JTC_1][Max_Neuendorf]
audio/vnd.3gpp.iufp	audio/vnd.3gpp.iufp		audio	media-type	audio		[Thomas_Belling]
audio/vnd.4SB	audio/vnd.4SB		audio	media-type	audio		[Serge_De_Jaham]
audio/vnd.CELP	audio/vnd.CELP		audio	media-type	audio		[Serge_De_Jaham]
audio/vnd.audiokoz	audio/vnd.audiokoz		audio	media-type	audio		[Vicki_DeBarros]
audio/vnd.blockfact.facta	audio/vnd.blockfact.facta		audio	media-type	audio		[Egbert_von_Frankenberg]
audio/vnd.cisco.nse	audio/vnd.cisco.nse		audio	media-type	audio		[Rajesh_Kumar]
audio/vnd.cmles.radio-events	audio/vnd.cmles.radio-events		audio	media-type	audio		[Jean-Philippe_Goulet]
audio/vnd.cns.anp1	audio/vnd.cns.anp1		audio	media-type	audio		[Ann_McLaughlin]
audio/vnd.cns.inf1	audio/vnd.cns.inf1		audio	media-type	audio		[Ann_McLaughlin]
audio/vnd.dece.audio	audio/vnd.dece.audio		audio	media-type	audio		[Michael_A_Dolan]
audio/vnd.digital-winds	audio/vnd.digital-winds		audio	media-type	audio		[Armands_Strazds]
audio/vnd.dlna.adts	audio/vnd.dlna.adts		audio	media-type	audio		[Edwin_Heredia]
audio/vnd.dolby.heaac.1	audio/vnd.dolby.heaac.1		audio	media-type	audio		[Steve_Hattersley]
audio/vnd.dolby.heaac.2	audio/vnd.dolby.heaac.2		audio	media-type	audio		[Steve_Hattersley]
audio/vnd.dolby.mlp	audio/vnd.dolby.mlp		audio	media-type	audio		[Mike_Ward]
audio/vnd.dolby.mps	audio/vnd.dolby.mps		audio	media-type	audio		[Steve_Hattersley]
audio/vnd.dolby.pl2	audio/vnd.dolby.pl2		audio	media-type	audio		[Steve_Hattersley]
audio/vnd.dolby.pl2x	audio/vnd.dolby.pl2x		audio	media-type	audio		[Steve_Hattersley]
audio/vnd.dolby.pl2z	audio/vnd.dolby.pl2z		audio	media-type	audio		[Steve_Hattersley]
audio/vnd.dolby.pulse.1	audio/vnd.dolby.pulse.1		audio	media-type	audio		[Steve_Hattersley]
audio/vnd.dra	audio/vnd.dra		audio	media-type	audio		[Jiang_Tian]
audio/vnd.dts	audio/vnd.dts		audio	media-type	audio		[William_Zou]
audio/vnd.dts.hd	audio/vnd.dts.hd		audio	media-type	audio		[William_Zou]
audio/vnd.dts.uhd	audio/vnd.dts.uhd		audio	media-type	audio		[Phillip_Maness]
audio/vnd.dvb.file	audio/vnd.dvb.file		audio	media-type	audio		[Peter_Siebert]
audio/vnd.everad.plj	audio/vnd.everad.plj		audio	media-type	audio		[Shay_Cicelsky]
audio/vnd.hns.audio	audio/vnd.hns.audio		audio	media-type	audio		[Swaminathan]
audio/vnd.lucent.voice	audio/vnd.lucent.voice		audio	media-type	audio		[Greg_Vaudreuil]
audio/vnd.ms-playready.media.pya	audio/vnd.ms-playready.media.pya		audio	media-type	audio		[Steve_DiAcetis]
audio/vnd.nokia.mobile-xmf	audio/vnd.nokia.mobile-xmf		audio	media-type	audio		[Nokia]
audio/vnd.nortel.vbk	audio/vnd.nortel.vbk		audio	media-type	audio		[Glenn_Parsons]
audio/vnd.nuera.ecelp4800	audio/vnd.nuera.ecelp4800		audio	media-type	audio		[Michael_Fox]
audio/vnd.nuera.ecelp7470	audio/vnd.nuera.ecelp7470		audio	media-type	audio		[Michael_Fox]
audio/vnd.nuera.ecelp9600	audio/vnd.nuera.ecelp9600		audio	media-type	audio		[Michael_Fox]
audio/vnd.octel.sbc	audio/vnd.octel.sbc		audio	media-type	audio		[Greg_Vaudreuil]
audio/vnd.opennbs.nbs	audio/vnd.opennbs.nbs		audio	media-type	audio		[OpenNBS_Project]
audio/vnd.presonus.multitrack	audio/vnd.presonus.multitrack		audio	media-type	audio		[Matthias_Juwan]
audio/vnd.qcelp	audio/vnd.qcelp		audio	media-type	audio		vnd.qcelp - DEPRECATED in favor of audio/qcelp | [RFC3625]
audio/vnd.rhetorex.32kadpcm	audio/vnd.rhetorex.32kadpcm		audio	media-type	audio		[Greg_Vaudreuil]
audio/vnd.rip	audio/vnd.rip		audio	media-type	audio		[Martin_Dawe]
audio/vnd.sealedmedia.softseal.mpeg	audio/vnd.sealedmedia.softseal.mpeg		audio	media-type	audio		[David_Petersen]
audio/vnd.vmx.cvsd	audio/vnd.vmx.cvsd		audio	media-type	audio		[Greg_Vaudreuil]
audio/vorbis	audio/vorbis		audio	media-type	audio		[RFC5215]
audio/vorbis-config	audio/vorbis-config		audio	media-type	audio		[RFC5215]
font/collection	font/collection		font	media-type	font		[RFC8081]
font/otf	font/otf		font	media-type	font		[RFC8081]
font/sfnt	font/sfnt		font	media-type	font		[RFC8081]
font/ttf	font/ttf		font	media-type	font		[RFC8081]
font/woff	font/woff		font	media-type	font		[RFC8081]
font/woff2	font/woff2		font	media-type	font		[RFC8081]
haptics/hjif	haptics/hjif		haptics	media-type	haptics		[RFC9695]
haptics/hmpg	haptics/hmpg		haptics	media-type	haptics		[RFC9695][RFC9993]
haptics/ivs	haptics/ivs		haptics	media-type	haptics		[RFC9695]
image/aces	image/aces		image	media-type	image		[SMPTE][Howard_Lukk]
image/apng	image/apng		image	media-type	image		[W3C][W3C_PNG_WG]
image/avci	image/avci		image	media-type	image		[ISO-IEC_JTC_1][David_Singer]
image/avcs	image/avcs		image	media-type	image		[ISO-IEC_JTC_1][David_Singer]
image/avif	image/avif		image	media-type	image		[Alliance_for_Open_Media][Cyril_Concolato]
image/bmp	image/bmp		image	media-type	image		[RFC7903]
image/cgm	image/cgm		image	media-type	image		[Alan_Francis]
image/dicom-rle	image/dicom-rle		image	media-type	image		[DICOM_Standard_Committee][David_Clunie]
image/dpx	image/dpx		image	media-type	image		[SMPTE][SMPTE_Director_of_Standards_Development]
image/emf	image/emf		image	media-type	image		[RFC7903]
image/example	image/example		image	media-type	image		[RFC4735]
image/fits	image/fits		image	media-type	image		[RFC4047]
image/g3fax	image/g3fax		image	media-type	image		[RFC1494]
image/gif	image/gif		image	media-type	image		[RFC2045][RFC2046]
image/heic	image/heic		image	media-type	image		[ISO-IEC_JTC_1][David_Singer]
image/heic-sequence	image/heic-sequence		image	media-type	image		[ISO-IEC_JTC_1][David_Singer]
image/heif	image/heif		image	media-type	image		[ISO-IEC_JTC_1][David_Singer]
image/heif-sequence	image/heif-sequence		image	media-type	image		[ISO-IEC_JTC_1][David_Singer]
image/hej2k	image/hej2k		image	media-type	image		[ISO-IEC_JTC_1][ITU-T]
image/hsj2	image/hsj2		image	media-type	image		hsj2 (OBSOLETE) | [ISO-IEC_JTC_1][ITU-T]
image/ief	image/ief		image	media-type	image		[RFC1314]
image/j2c	image/j2c		image	media-type	image		[ISO-IEC_JTC_1_SC_29_WG_1][ISO-IEC_JTC_1][ITU-T]
image/jaii	image/jaii		image	media-type	image		[ISO-IEC_JTC_1_SC_29_WG_1][Ye-Kui_Wang]
image/jais	image/jais		image	media-type	image		[ISO-IEC_JTC_1_SC_29_WG_1][Ye-Kui_Wang]
image/jls	image/jls		image	media-type	image		[DICOM_Standard_Committee][David_Clunie]
image/jp2	image/jp2		image	media-type	image		[RFC3745]
image/jpeg	image/jpeg		image	media-type	image		[RFC2045][RFC2046]
image/jph	image/jph		image	media-type	image		[ISO-IEC_JTC_1][ITU-T]
image/jphc	image/jphc		image	media-type	image		[ISO-IEC_JTC_1][ITU-T]
image/jpm	image/jpm		image	media-type	image		[RFC3745]
image/jpx	image/jpx		image	media-type	image		[RFC3745][ISO-IEC_JTC_1_SC_29_WG_1]
image/jxl	image/jxl		image	media-type	image		[ISO-IEC_JTC_1_SC_29_WG_1][ISO-IEC_JTC_1]
image/jxr	image/jxr		image	media-type	image		[ISO-IEC_JTC_1][ITU-T]
image/jxrA	image/jxrA		image	media-type	image		[ISO-IEC_JTC_1][ITU-T]
