# The Financial products Markup Language, as the terms a program handling derivatives
# trades actually writes. FpML's complex types are already identifiers — Swap, CapFloor,
# CalculationPeriodDates — and most are phrases of more than one word, which is why the
# vocabulary is worth matching: a phrase is what a repository outside the domain does not
# hit by accident.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# prefLabel is the complex type's own name. broader is its xsd:extension base, dropped
# where the base carries a namespace prefix — such a base is XML Schema's, not FpML's.
# A base the schema set declares as a simple type is a format constraint and not a
# broader subject, so it is stated in note instead: 195 types extend Scheme and 32
# NonEmptyScheme, and placing account type beneath a name for a string is a subject the
# publisher did not state. A base the set declares nothing at all for stays in broader,
# because nothing here can say it is not a subject. definition is the type's
# own xsd:documentation with its line breaks collapsed. module is the product area in the
# schema file's own name: ird, cd, fx, eqd. NOT CARRIED, and said outright: simple types
# as concepts of their own, and global elements, each of which restates a complex type
# under a lowercased name.
#
# Which schemas: the FpML 5.11 confirmation view, which is the fullest statement of the
# products the standard covers — the other views restate its types with fields removed.
#
# Source: the FpML 5.11 confirmation schemas as the HandCoded toolkit repository vendors
#   them, at https://github.com/handcoded/fpml-toolkit-java/tree/cf7a6cba14470313505559e662252cff8d3afda5,
#   pinned by the SHA-256 ContentDigest states over the schema set:
#   b22291af8343d847590f8b0512475b189dc55f18cee460ab35328ebb0bd0aba4.
# Licence: the FpML Public License, stated in each schema file's own header. The Licensor of
#   the FpML Specifications is the International Swaps and Derivatives Association, Inc.
#   (ISDA); the licence is at https://www.fpml.org/the_standard/fpml-public-license/ and
#   grants use, reproduction, modification and distribution of the specifications or
#   portions of them, with this notice carried on a copy distributed outside software.
# Generated by FpmlTermsExtraction: 1405 complex types.
http://www.fpml.org/FpML-5/confirmation#AutomaticExercise	AutomaticExercise			complexType	shared	A type to define automatic exercise of a swaption. With automatic exercise the option is deemed to have exercised if it is in the money by more than the threshold amount on the exercise date.	
http://www.fpml.org/FpML-5/confirmation#AverageDailyTradingVolumeLimit	AverageDailyTradingVolumeLimit			complexType	shared	To indicate the limitation percentage and limitation period.	
http://www.fpml.org/FpML-5/confirmation#AveragePriceLeg	AveragePriceLeg		CommoditySwapLeg	complexType	com	The average price leg of an average price commodity bullion or non-precious metal forward transaction.	
http://www.fpml.org/FpML-5/confirmation#AveragingObservationList	AveragingObservationList			complexType	option-shared	An un ordered list of weighted averaging observations.	
http://www.fpml.org/FpML-5/confirmation#AveragingPeriod	AveragingPeriod			complexType	option-shared	Period over which an average value is taken.	
http://www.fpml.org/FpML-5/confirmation#AveragingSchedule	AveragingSchedule			complexType	option-shared	Method of generating a series of dates.	
http://www.fpml.org/FpML-5/confirmation#BankruptcyEvent	BankruptcyEvent		CreditEvent	complexType	credit-event-notification		
http://www.fpml.org/FpML-5/confirmation#Barrier	Barrier			complexType	option-shared	As per ISDA 2002 Definitions.	
http://www.fpml.org/FpML-5/confirmation#BasicAssetValuation	BasicAssetValuation		Valuation	complexType	riskdef	A structure that holds a set of measures about an asset.	
http://www.fpml.org/FpML-5/confirmation#BasicQuotation	BasicQuotation			complexType	asset	Some kind of numerical measure about an asset, eg. its NPV, together with characteristics of that measure.	
http://www.fpml.org/FpML-5/confirmation#Basket	Basket		Asset	complexType	asset	A type describing the underlyer features of a basket swap. Each of the basket constituents are described through an embedded component, the basketConstituentsType.	
http://www.fpml.org/FpML-5/confirmation#BasketChangeEvent	BasketChangeEvent		ChangeEvent	complexType	business-events	A structure indicating that the basket underlyer of the trade has changed due to client trading activity	
http://www.fpml.org/FpML-5/confirmation#BasketConstituent	BasketConstituent			complexType	asset	A type describing each of the constituents of a basket.	
http://www.fpml.org/FpML-5/confirmation#BasketId	BasketId			complexType	asset		NonEmptyScheme
http://www.fpml.org/FpML-5/confirmation#BasketName	BasketName			complexType	asset		NonEmptyScheme
http://www.fpml.org/FpML-5/confirmation#BasketReferenceInformation	BasketReferenceInformation			complexType	cd	CDS Basket Reference Information	
http://www.fpml.org/FpML-5/confirmation#Beneficiary	Beneficiary			complexType	shared	A type defining the beneficiary of the funds.	
http://www.fpml.org/FpML-5/confirmation#BermudaExercise	BermudaExercise		Exercise	complexType	shared	A type defining the Bermuda option exercise dates and the expiration date together with any rules govenerning the notional amount of the underlying which can be exercised on any given exercise date and any associated exercise fee.	
http://www.fpml.org/FpML-5/confirmation#Bond	Bond		UnderlyingAsset	complexType	asset	An exchange traded bond.	
http://www.fpml.org/FpML-5/confirmation#BondOption	BondOption		OptionBaseExtended	complexType	bond-option	A Bond Option	
