# How much of the literature OpenAlex places under each of its topics: the works it counts
# under the topic and the citations those works received. This is the publisher's own
# measure of how broad a topic is, and the spread is wide enough that a reading treating
# every topic as the same size is stating something OpenAlex did not — the largest topic
# holds several per cent of every work counted and the smallest a few ten-thousandths of
# one per cent.
#
# It is bundled beside openalex-topics.tsv rather than inside it because the eight columns
# of that file are SKOS's own properties, all of them text, and SKOS states no property for
# the size of a concept's corpus. The two files are written by one pass over one snapshot
# and both name the digest below, so a file regenerated against a different snapshot cannot
# sit beside one that was not.
#
# Columns: concept, worksCount, citedByCount. One row per topic; OpenAlex counts no subfield, field or domain,
# so those are absent rather than zero.
#
# Source: OpenAlex's own topics snapshot, s3://openalex/data/jsonl/topics/ at 2026-06-26, the manifest and the 6 parts it names, stating 4516 records,
#   pinned by the SHA-256 ContentDigest states over the manifest and the parts it names:
#   1536cbda3cc11838aaa67ef9c9c5f2b327a8ac8875ad07f306f4da44c16e8048.
# Licence: CC0 1.0 Universal. OpenAlex places its data in the public domain and asks to be
#   cited rather than requiring it (https://docs.openalex.org/additional-help/faq).
# Generated by OpenAlexTopicsExtraction: 4516 topics.
T11097	80066	971939
T11098	63796	730034
T11099	56749	470589
T11100	67386	754625
T11101	39211	34245
T11102	45835	436453
T11103	57696	1551427
T11104	49405	258677
T11105	40735	673660
T11106	95515	1130767
T11107	56844	1099443
T11108	74184	543246
T11109	56838	876211
T11110	56389	633492
T11111	109422	1459052
T11112	88151	1163091
T11113	139697	491184
T11114	43629	612003
T11115	42286	558821
T11116	53969	723051
T11117	68334	626162
T11118	69753	1191110
T11119	50853	527291
T11120	57461	573280
T11121	83770	541316
T11122	94035	795676
T11123	52258	1033818
T11124	43616	780345
T11125	35120	401933
T11126	110030	709116
T11127	56323	538007
T11128	52561	911030
T11129	85142	1802612
T11130	66523	664362
T11131	64386	1704785
T11132	269095	273463
T11133	45248	465166
T11134	54156	542448
T11135	88496	935485
T11136	43736	1028587
T11137	114294	231513
T11138	90178	566120
T11139	55895	807072
T11140	67532	709666
T11141	82321	936107
T11142	47594	1239539
T11143	39678	1021875
T11144	94599	1136650
T11145	40871	541428
T11146	90168	1484292
T11147	96919	965000
T11148	138596	1599872
T11149	42789	405021
T11150	47612	1546354
T11151	61369	405385
T11152	61061	661987
T11153	102636	1081823
T11154	67658	550496
T11155	91218	983032
T11156	129658	711005
T11157	99417	1199474
T11158	38556	416877
T11159	246897	1129732
T11160	74234	781149
T11161	62806	979557
T11162	176086	2169122
T11163	77753	565225
T11164	109370	1029272
T11165	32783	470246
T11166	61523	270005
T11167	51807	661100
T11168	188059	1472714
T11169	50955	675473
T11170	36016	433422
T11171	97760	1421745
T11172	50193	563319
T11173	53455	615833
T11174	76740	617364
T11175	541090	386570
T11176	80136	595317
T11177	138787	3727699
T11178	107115	2872107
T11179	99288	860185
T11180	70174	1043198
T11181	85695	704059
T11182	59142	811823
T11183	72137	602902
T11184	74616	1005931
T11185	85441	647725
T11186	55944	894022
T11187	84477	1204589
T11188	25365	366582
T11189	84276	886148
T11190	84083	1784208
T11191	46321	467885
T11192	65499	500984
T11193	53767	1369972
T11194	65448	673130
T11195	89911	682236
T11196	58469	560199
T11197	164907	764787
T11198	305244	475217
T11199	54154	675594
T11200	45073	438984
T11201	139274	663846
T11202	49089	321556
T11203	186274	654545
T11204	46791	914077
T11205	58432	620989
T11206	69376	720969
T11207	67213	1194656
T11208	61040	1054093
T11209	88628	1368181
T11210	31132	331817
T11211	130590	637742
T11212	136052	522328
T11213	74021	944809
T11214	70831	645311
T11215	67246	954385
T11216	145025	520854
T11217	105000	858717
T11218	67902	721989
T11219	49783	1260429
T11220	66464	479780
T11221	88623	1188444
T11222	78023	675471
T11223	86137	398289
T11224	35649	1095253
T11225	52854	415953
T11226	77513	531517
T11227	81942	755222
T11228	186998	881428
T11229	49480	530627
T11230	33379	497717
T11231	45769	1246171
T11232	81612	733848
T11233	40007	404289
T11234	67644	613755
T11235	74087	1385711
T11236	58830	867421
T11237	52314	1024138
T11238	48080	469781
T11239	40449	820567
T11240	45683	1299555
T11241	72971	698905
T11242	100840	789941
T11243	95528	1262065
T11244	91187	1047593
T11245	101328	1051261
T11246	93598	909651
T11247	88993	1885330
T11248	27067	218734
T11249	35669	387695
T11250	43174	358206
T11251	55668	655005
T11252	63871	1471328
T11253	93290	619668
T11254	51174	734481
T11255	49641	915142
T11256	117001	485257
T11257	95521	557834
T11258	43772	483924
T11259	82478	978642
T11260	105952	724673
T11261	84874	1056097
T11262	60793	656575
T11263	42773	485647
T11264	54293	598804
T11265	59589	725837
T11266	82487	2748070
T11267	61473	478805
T11268	48259	1048685
T11269	72762	1012581
T11270	98662	1452929
T11271	70927	642689
T11272	36374	655463
T11273	57708	554091
T11274	80887	904717
T11275	37830	504361
T11276	55839	632664
T11277	157773	866632
T11278	57028	795294
T11279	74346	1042158
T11280	50822	590478
T11281	76420	1716592
T11282	60259	899249
T11283	108080	413761
T11284	36031	480857
T11285	105388	711083
T11286	63223	944399
T11287	99168	1766440
T11288	76384	1031367
T11289	183911	1410768
T11290	195503	653961
T11291	82604	577612
T11292	51621	695383
T11293	66185	766228
T11294	64827	1113705
T11295	86688	727391
T11296	57255	532784
T11297	65605	765330
T11298	46981	670447
T11299	36363	292260
T11300	53553	403562
T11301	81362	569303
T11302	65332	675375
T11303	56491	1059139
T11304	63423	1593472
T11305	58579	675119
T11306	54351	574199
T11307	47883	1010433
T11308	34288	1012663
T11309	84476	626147
T11310	66532	861571
T11311	73662	1464415
T11312	357129	697080
T11313	58690	1751305
T11314	62452	426018
T11315	40987	542060
T11316	129248	1190304
T11317	53028	377865
T11318	48110	808167
T11319	36205	804848
T11320	120924	1692054
T11321	29668	361581
T11322	40761	370090
T11323	124367	1460783
T11324	76765	884745
T11325	66818	356524
T11326	83373	518258
T11327	60698	394457
T11328	55980	664317
T11329	34482	273005
T11330	92996	824382
T11331	37211	312906
T11332	44605	1453320
T11333	75364	1000882
T11334	77559	1066250
T11335	48221	992372
T11336	101261	942516
T11337	65813	1457291
T11338	49557	295405
T11339	59524	1614238
T11340	101332	784420
T11341	38454	501095
T11342	34002	1180648
T11343	80755	321209
T11344	75142	601302
T11345	60070	957087
T11346	53909	1067471
T11347	28830	528321
T11348	52480	768918
T11349	157557	388844
T11350	90082	614581
T11351	60739	915045
T11352	48156	304949
T11353	87261	756782
T11354	266926	1593317
T11355	57976	720945
T11356	77229	514224
T11357	129399	674396
T11358	59591	636450
T11359	68425	834618
T11360	39768	677278
T11361	82526	290850
T11362	39341	924592
T11363	70628	626174
T11364	63342	737109
T11365	204488	746157
T11366	67405	871544
T11367	1474688	408580
T11368	59684	707219
T11369	77751	1491914
T11370	75682	373063
T11371	73296	899009
T11372	96942	419230
T11373	46816	616634
T11374	74750	646274
T11375	87347	674071
T11376	99213	767018
T11377	55818	588754
T11378	43160	416576
T11379	86745	1411268
T11380	63135	533658
T11381	77302	492837
T11382	40097	586553
T11383	48187	453395
T11384	30667	386922
T11385	78058	819762
T11386	66048	752657
T11387	190236	636401
T11388	112834	870103
T11389	58965	515672
T11390	45163	743054
T11391	146220	311010
T11392	52293	589899
T11393	49045	870345
T11394	53416	610671
T11395	90954	829492
T11396	78691	530682
T11397	57150	484349
T11398	51688	438518
T11399	82390	1591006
T11400	60600	1291471
T11401	74162	784151
T11402	48193	564065
T11403	41341	857328
T11404	63749	564704
T11405	304788	1098087
T11406	71331	864883
T11407	65981	991623
T11408	48802	328194
T11409	36355	343961
T11410	184421	824957
T11411	47689	902056
T11412	51703	820533
T11413	34565	390470
T11414	55847	764717
T11415	75875	615729
T11416	70959	1135581
T11417	35731	263778
T11418	53546	1023537
T11419	45101	1061198
T11420	76509	562110
T11421	209725	1294314
T11422	54334	451710
T11423	64197	633233
T11424	42805	457766
T11425	126073	359761
T11426	47967	402132
T11427	41140	425032
T11428	39653	324017
T11429	149816	907623
T11430	135160	562433
T11431	43871	1094535
T11432	81206	706635
T11433	92291	1024882
T11434	160516	3220217
T11435	59308	366754
T11436	57837	478628
T11437	65396	616195
T11438	70113	709541
T11439	48975	330350
T11440	51838	1077238
T11441	39074	746730
T11442	34529	513601
T11443	49153	537705
T11444	44018	294316
T11445	73330	680236
T11446	79632	694552
T11447	55285	837651
T11448	57688	711352
T11449	65809	888429
T11450	55556	383058
T11451	38157	388726
T11452	70395	598076
T11453	55939	422727
T11454	61980	1663419
T11455	44462	903609
T11456	81982	1475665
T11457	128590	2732081
T11458	38930	587722
T11459	88336	1071252
T11460	86386	555639
T11461	57561	514921
T11462	104624	269786
T11463	226655	1308181
T11464	114960	1033054
T11465	72319	966530
T11466	28457	376149
T11467	90038	665704
T11468	285333	1638197
T11469	40022	668391
T11470	106156	1886324
T11471	26904	540815
T11472	176403	1835500
T11473	66233	467062
T11474	116484	601737
T11475	710383	689558
T11476	46523	405593
T11477	64168	752834
T11478	43907	556516
T11479	53199	378713
T11480	49394	1077547
T11481	44083	1099120
T11482	111010	2143155
T11483	70130	905583
T11484	264013	362689
T11485	56164	479202
T11486	50624	876715
T11487	42251	282344
T11488	71545	751637
T11489	62081	249856
T11490	36038	458216
T11491	83909	1391564
T11492	55311	268341
T11493	43925	692848
T11494	277467	224954
T11495	81588	1051094
T11496	50405	410781
T11497	68308	452902
T11498	24202	268685
T11499	153476	732411
T11500	53409	439752
T11501	42529	1185118
T11502	26238	394856
T11503	62312	1578438
T11504	23862	289668
T11505	126461	684976
T11506	31908	303710
T11507	143635	913355
T11508	129681	475491
T11509	68993	671961
T11510	85855	1390123
T11511	65272	428733
T11512	77110	865673
T11513	39941	554698
T11514	52349	388867
T11515	104113	590563
T11516	32179	756107
T11517	28584	132984
T11518	41665	520632
T11519	67036	685485
T11520	136632	2248783
T11521	63356	760520
T11522	35036	380053
T11523	26273	379957
T11524	45894	225707
T11525	20839	221933
T11526	53199	409835
T11527	40031	293010
T11528	102187	769266
T11529	61823	402447
T11530	285336	289293
T11531	68930	460232
T11532	36088	979817
T11533	53577	1127940
T11534	33743	600823
T11535	34435	642009
T11536	92317	736269
T11537	143772	870135
T11538	65023	559958
T11539	49177	616318
T11540	76393	568732
T11541	85289	2302071
T11542	59123	1919583
T11543	26698	73032
T11544	112534	1381831
T11545	47777	374170
T11546	215727	1101438
T11547	80711	254792
T11548	43675	548092
T11549	88527	1452465
T11550	36075	454612
T11551	59964	568212
T11552	66377	526344
T11553	47702	459910
T11554	41313	340876
T11555	40040	30536
T11556	104818	817818
T11557	48067	404948
T11558	38513	731326
T11559	63192	1301380
T11560	83558	826607
T11561	66331	1165210
T11562	52248	401590
T11563	215020	190861
T11564	29943	241141
T11565	22638	291113
T11566	56297	555836
T11567	55059	502608
T11568	54705	197641
T11569	42000	479555
T11570	55977	791884
T11571	46337	473838
T11572	48631	409073
T11573	45924	533830
T11574	52259	329487
T11575	39994	443765
T11576	31937	353937
T11577	64853	1251599
T11578	90536	746194
T11579	51672	401063
T11580	35727	258407
T11581	51759	618949
T11582	45326	756078
T11583	280917	381695
T11584	63675	1247342
T11585	57958	809910
T11586	79548	573226
T11587	76447	494333
T11588	154367	2011618
T11589	61877	386165
T11590	167460	926400
T11591	34628	1425568
T11592	66606	329626
T11593	42726	958059
T11594	218837	737934
T11595	133688	602950
T11596	49010	461559
T11597	52470	1414747
T11598	39977	372186
T11599	70070	347424
T11600	42295	564989
T11601	73071	1501616
T11602	45128	260175
T11603	34735	400493
T11604	45813	196284
T11605	26938	547721
T11606	82859	591190
T11607	27185	244480
T11608	27638	509364
T11609	70819	536410
T11610	109089	913623
T11611	53385	845397
T11612	28649	356115
T11613	169668	615432
T11614	34783	242541
T11615	32557	298879
T11616	45201	578197
T11617	119883	1494003
T11618	42779	1216708
T11619	68275	605851
T11620	42075	561482
T11621	62936	454121
T11622	69280	271261
T11623	51491	591350
T11624	41852	502698
T11625	39808	296651
T11626	37314	735063
T11627	29388	367587
T11628	51132	514361
T11629	141894	2141882
T11630	64091	680107
T11631	95473	589342
T11632	118888	1002608
T11633	41708	729265
T11634	103704	879190
T11635	84517	481564
T11636	136074	907359
T11637	51410	443301
T11638	47841	300087
T11639	54501	576137
T11640	101824	898375
T11641	108539	1365803
T11642	66344	804104
T11643	68945	438024
T11644	41075	391068
T11645	120739	981045
T11646	23324	519391
T11647	45724	449846
T11648	41509	218704
T11649	59255	332097
T11650	61133	907908
T11651	67547	954561
T11652	38225	592482
T11653	38066	264589
T11654	42839	524110
T11655	44352	596276
T11656	56983	505643
T11657	146738	144004
T11658	88024	555807
T11659	32826	438664
T11660	88986	707743
T11661	39164	342809
T11662	525265	75123
T11663	85102	1143899
T11664	54067	541618
T11665	68491	987596
T11666	62704	434340
T11667	136116	1585560
T11668	65742	1272066
T11669	66108	551133
T11670	38515	304358
T11671	41992	248745
T11672	51806	417531
T11673	88653	822637
T11674	94630	421345
T11675	36728	441024
T11676	69769	780159
T11677	55490	1175414
T11678	44418	393223
T11679	50976	516408
T11680	65424	596784
T11681	44361	612329
T11682	51259	791562
T11683	59816	250327
T11684	80048	978609
T11685	34840	768075
T11686	32389	749062
T11687	31729	270115
T11688	108629	858412
T11689	63732	552441
T11690	48092	1414590
T11691	96390	780239
T11692	89792	665925
T11693	25455	215365
T11694	63259	666545
T11695	57589	252758
T11696	42348	365977
T11697	41824	382170
T11698	98665	547564
T11699	63206	700374
T11700	73792	927870
T11701	49758	224023
T11702	54953	471794
T11703	55289	396132
T11704	23153	349298
T11705	47380	529210
T11706	58826	340081
T11707	44714	397690
T11708	40554	700408
T11709	72937	344361
T11710	158728	731254
T11711	94092	525513
T11712	85694	767736
T11713	68279	421146
T11714	67398	704670
T11715	195819	1586863
T11716	34823	382884
T11717	64201	267893
T11718	72865	301367
T11719	66455	411524
T11720	32591	326211
T11721	64268	1068372
T11722	47997	492612
T11723	53662	442114
T11724	46291	504695
T11725	101480	980564
T11726	143770	73382
T11727	76892	719064
T11728	36155	342117
T11729	33746	364494
T11730	67138	576876
T11731	49402	240953
T11732	129771	634512
T11733	133995	756027
T11734	79135	136610
T11735	45208	515153
T11736	38447	875848
T11737	54090	719627
T11738	43645	373106
T11739	23138	253786
T11740	87396	943712
T11741	129499	305902
T11742	197235	1410808
T11743	156115	1681440
T11744	112969	601796
T11745	108329	685965
T11746	169496	1243545
T11747	36266	755535
T11748	64679	430524
T11749	40450	358937
T11750	68255	344062
T11751	52346	793356
T11752	154296	1136445
T11753	146265	705110
T11754	35144	447808
T11755	55818	335156
T11756	37063	325039
T11757	211342	701845
T11758	47400	557575
T11759	72633	385036
T11760	45641	1197932
T11761	132058	1412973
T11762	82217	563275
T11763	49413	582576
T11764	77219	1980070
T11765	36668	637092
T11766	39146	511489
T11767	39675	461156
T11768	57782	397643
T11769	70570	155458
T11770	169360	1885765
T11771	137929	645470
T11772	55907	1189950
T11773	33852	259031
T11774	31073	347586
T11775	54165	601263
T11776	317978	496028
T11777	37174	288419
T11778	28142	313665
T11779	57683	326464
T11780	58984	458770
T11781	44667	388211
T11782	51178	487493
T11783	76594	249849
T11784	39652	1224856
T11785	32717	396964
T11786	110565	1092047
T11787	72183	445233
T11788	26215	472632
T11789	65441	428868
T11790	19855	553529
T11791	167462	2859187
T11792	79965	384750
T11793	38526	309692
T11794	131605	116009
T11795	41759	283920
T11796	186263	836750
T11797	52056	482951
T11798	36000	747814
T11799	52676	758891
T11800	36061	333686
T11801	145879	788435
T11802	21631	442531
T11803	627180	217433
T11804	57702	750825
T11805	58959	59501
T11806	62667	369472
T11807	29567	298566
T11808	244543	396110
T11809	81632	1576892
T11810	126947	2147388
T11811	42835	435082
T11812	46385	325897
T11813	114037	130626
T11814	99004	556322
T11815	102973	639763
T11816	62102	270432
T11817	136667	894095
T11818	49710	1170815
T11819	48722	381130
T11820	25583	242279
T11821	39447	404300
T11822	39969	251013
T11823	42201	332500
T11824	65833	433592
T11825	89747	1165575
T11826	41249	415827
T11827	44457	734401
T11828	47858	588512
T11829	38423	427916
T11830	38306	373482
T11831	118321	984291
T11832	26493	157776
T11833	35300	378289
T11834	41311	562583
T11835	39773	231450
T11836	168112	290883
T11837	47714	241529
T11838	78732	448209
T11839	83021	1217327
T11840	38984	417384
T11841	284926	891466
T11842	28750	481139
T11843	62787	663477
T11844	45586	1133373
T11845	54291	1062310
T11846	129193	386279
T11847	46721	588081
T11848	39620	839160
T11849	43326	457102
T11850	69543	569358
T11851	129674	196467
T11852	209310	1101199
T11853	72363	800538
T11854	77087	768920
T11855	89007	423574
T11856	44510	371142
T11857	293730	245680
T11858	127661	90817
T11859	117017	618312
T11860	45959	555895
T11861	46927	467253
T11862	62105	479475
T11863	49984	274925
T11864	58224	588720
T11865	51565	383644
T11866	41642	253213
T11867	56720	271387
T11868	55028	395693
T11869	33195	855384
T11870	65544	475673
T11871	97514	3213161
T11872	33682	1179341
T11873	25450	207509
T11874	43370	371924
T11875	73057	1013917
T11876	148374	262091
T11877	55503	1080708
T11878	122956	959780
T11879	166121	971159
T11880	132235	1177353
T11881	778910	811186
T11882	65809	1152408
T11883	45087	305682
T11884	26253	881304
T11885	45499	555919
T11886	64686	523032
T11887	45993	332276
T11888	73983	821497
T11889	30825	419291
T11890	138633	413362
T11891	191293	1236262
T11892	29059	334544
T11893	780478	379989
T11894	66239	289202
T11895	34978	669582
T11896	31365	308222
T11897	26376	269295
T11898	52626	397377
T11899	42652	366708
T11900	45806	309693
T11901	57404	1066001
T11902	62473	471406
T11903	75257	573848
T11904	52205	667843
T11905	40173	406483
T11906	62489	67745
T11907	32471	600681
T11908	33216	764217
T11909	28409	265885
T11910	37614	179712
T11911	30572	807394
T11912	71155	606305
T11913	141601	1295978
T11914	41832	657386
T11915	49236	915631
T11916	39751	509555
T11917	47346	761554
T11918	47578	624954
T11919	57865	528406
T11920	108772	89517
T11921	41077	398453
T11922	50497	619345
T11923	54940	557334
T11924	56547	1132916
T11925	141098	554784
T11926	514440	195042
T11927	91805	1266554
T11928	43054	726370
T11929	41843	377501
T11930	225496	1370550
T11931	21532	216258
T11932	40620	321220
T11933	48083	343487
T11934	70065	357188
T11935	62751	380631
T11936	59058	712295
T11937	374351	202938
T11938	39420	256113
T11939	47412	273853
T11940	27371	674388
T11941	30908	252495
T11942	87851	503712
T11943	34367	311293
T11944	34121	294630
T11945	40642	492607
T11946	52783	332716
T11947	25523	177984
T11948	140147	1030668
T11949	215041	1292347
T11950	65124	508293
T11951	54962	350919
T11952	35201	274335
T11953	46496	285647
T11954	59019	258204
T11955	103878	62918
T11956	62753	681571
T11957	66007	363078
T11958	43406	424482
T11959	129862	1239542
T11960	99699	616672
T11961	41827	479976
T11962	34356	600808
T11963	84662	435448
T11964	62734	426989
T11965	94404	1257192
T11966	41354	709289
T11967	64796	692656
T11968	60365	472544
T11969	45681	481745
T11970	123197	1979186
T11971	113305	127864
T11972	42398	606757
T11973	43558	178985
T11974	418238	391188
T11975	74067	859500
T11976	43064	431203
T11977	45184	334985
T11978	59984	329130
T11979	72800	497891
T11980	45188	500910
T11981	61904	978846
T11982	58763	404527
T11983	33286	574127
T11984	65315	391491
T11985	51755	565095
T11986	471522	578180
T11987	54166	350688
T11988	59466	443763
T11989	61534	910475
T11990	107029	451934
T11991	46389	362365
T11992	49417	297116
T11993	365458	708398
T11994	65264	611799
T11995	89106	434241
T11996	26421	364315
T11997	32138	295941
T11998	42705	533701
T11999	89690	589456
T12000	23662	126345
T12001	116080	234779
T12002	107253	1092648
T12003	78161	469599
T12004	239948	241188
T12005	77859	535340
T12006	63914	374860
T12007	24766	154794
T12008	39057	720401
T12009	35729	829541
T12010	109463	1234130
T12011	71493	647023
T12012	335550	795242
T12013	75069	829205
T12014	126539	589806
T12015	46055	546171
T12016	54665	430691
T12017	104409	769029
T12018	32472	227006
T12019	83922	398771
T12020	32350	380263
T12021	289307	196792
T12022	56442	256024
T12023	53591	1016984
T12024	18197	138981
T12025	37540	422716
T12026	53242	448746
T12027	52230	275086
T12028	71700	975309
T12029	70363	260671
T12030	50556	842272
T12031	57916	536777
T12032	40712	722800
T12033	127302	377245
T12034	37607	135883
T12035	57257	612076
T12036	33978	33353
T12037	61543	358474
T12038	30939	973487
T12039	247106	1791305
T12040	120893	345329
T12041	84105	349505
T12042	55604	285638
T12043	85342	554212
T12044	63651	695074
T12045	134083	631276
T12046	43768	1257565
T12047	69549	834063
T12048	27272	499431
T12049	28973	360021
T12050	69992	309126
T12051	117214	257553
T12052	44977	46210
T12053	27499	269115
T12054	37226	373141
T12055	35896	387316
T12056	33659	433614
T12057	45939	421558
T12058	36359	409848
T12059	36954	327275
T12060	83062	707522
T12061	31237	970949
T12062	33085	226799
T12063	22075	382620
T12064	32842	314236
T12065	30406	965206
T12066	54000	624897
T12067	66371	469401
T12068	63962	654050
T12069	26553	212022
T12070	40147	292969
T12071	110841	646729
T12072	36165	663129
T12073	79604	1500323
T12074	37788	576861
T12075	32358	457493
T12076	217475	214417
T12077	29130	181691
T12078	27350	592405
T12079	19575	183532
T12080	33692	187207
T12081	49816	242980
T12082	21000	192947
T12083	45302	234155
T12084	96923	755792
T12085	37920	604214
T12086	35333	190128
T12087	40843	269250
T12088	24059	366095
T12089	44335	329072
T12090	50352	572105
T12091	98341	876558
T12092	20735	213321
T12093	53842	361357
T12094	64755	1347129
T12095	110760	675428
T12096	45237	301194
T12097	174429	691015
T12098	81613	483752
T12099	63312	648281
T12100	102718	1255383
T12101	21735	273107
T12102	36672	308302
T12103	54446	722125
T12104	38862	660503
T12105	35163	182282
T12106	17636	221865
T12107	56082	276196
T12108	34791	374806
T12109	46343	44907
T12110	38566	660768
T12111	102100	735756
T12112	44381	884760
T12113	67719	217437
T12114	43794	704984
T12115	211491	325345
T12116	41507	247220
T12117	37575	326661
T12118	55337	225562
T12119	215615	378375
T12120	84409	511665
T12121	70482	190641
T12122	22390	230207
T12123	140052	248706
T12124	76859	231620
T12125	53942	199190
T12126	59005	274658
T12127	98061	381548
T12128	62351	425483
T12129	122440	297461
T12130	62220	229459
T12131	19969	167800
T12132	88185	134700
T12133	38874	302045
T12134	37634	720302
T12135	22019	280502
T12136	26751	407795
T12137	147934	2492791
T12138	36876	301956
T12139	25800	167031
T12140	53853	918457
T12141	35485	476033
T12142	129755	411244
T12143	23600	203001
T12144	108038	439714
T12145	45643	310288
T12146	57427	210150
T12147	85884	477393
T12148	248793	177507
T12149	28035	786376
T12150	40788	225757
T12151	54257	355606
T12152	25248	177507
T12153	63176	301413
T12154	43963	347229
T12155	21469	263881
T12156	74978	189489
T12157	3956633	1699179
T12158	32313	229348
T12159	61706	987918
T12160	36045	237480
T12161	51097	444397
T12162	43546	378628
T12163	45332	303201
T12164	66256	142627
T12165	171013	119634
T12166	74655	985114
T12167	67981	731049
T12168	124187	405730
T12169	73386	386321
T12170	287234	911584
T12171	85524	202147
T12172	36419	411760
T12173	31757	245471
T12174	25236	222591
T12175	33019	476600
T12176	24568	324198
T12177	15260	161523
T12178	41515	297916
T12179	73689	192650
T12180	82637	412306
T12181	20522	22094
T12182	50840	439001
T12183	24891	156577
T12184	132396	86886
T12185	39541	281650
T12186	54268	728179
T12187	35358	721420
T12188	116163	81765
T12189	37175	569571
T12190	84192	486012
T12191	65926	713425
T12192	59024	636022
T12193	28149	267305
T12194	33548	333756
T12195	32449	490695
T12196	46574	1020801
T12197	23012	168449
T12198	30603	323714
T12199	29666	231587
T12200	24634	251668
T12201	30468	107027
T12202	74631	1335096
T12203	94810	275368
T12204	45881	77050
T12205	47449	646613
T12206	87542	578022
T12207	40576	243733
T12208	36995	295903
T12209	39557	414228
T12210	23425	264222
T12211	31971	561182
T12212	25549	242320
T12213	94389	426491
T12214	38369	501390
T12215	47972	244344
T12216	25197	168566
T12217	108121	116669
T12218	32453	435730
T12219	242584	400619
T12220	43702	473219
T12221	51545	178170
T12222	62202	196555
T12223	38233	282130
T12224	43501	431458
T12225	33728	384706
T12226	52339	726529
T12227	52216	324068
T12228	47950	565137
T12229	139258	745222
T12230	48666	350922
T12231	95125	651500
T12232	70352	535808
T12233	99185	691130
T12234	111665	290754
T12235	32477	229123
T12236	73378	1606172
T12237	27676	318446
T12238	43545	256328
T12239	13133	16521
T12240	45503	938474
T12241	73664	552120
T12242	128838	460130
T12243	58279	363587
T12244	59633	123877
T12245	69730	453877
T12246	51822	609974
T12247	20223	332403
T12248	70082	320779
T12249	33276	292247
T12250	113515	548269
T12251	38897	582085
T12252	43068	336334
T12253	40106	248685
T12254	277687	717126
T12255	40994	259956
T12256	42285	149660
T12257	79160	222504
T12258	37846	375937
T12259	31034	289215
T12260	46380	35128
T12261	50199	560227
T12262	44871	290417
T12263	38712	226027
T12264	62006	932630
T12265	35649	240027
T12266	207736	425824
T12267	220426	2674502
T12268	35215	384590
T12269	21518	204948
T12270	28629	302126
T12271	61512	87689
T12272	25544	263871
T12273	116865	98799
T12274	48180	924992
T12275	61512	56928
T12276	46303	265246
T12277	15236	202213
T12278	30275	270079
T12279	56135	830124
T12280	30030	419375
T12281	66462	556300
T12282	104444	396201
T12283	115929	336995
T12284	25551	281380
T12285	23607	372323
T12286	89061	1416114
T12287	42308	729528
T12288	30982	364701
T12289	203630	175245
T12290	34659	245524
T12291	38379	225356
T12292	39219	252568
T12293	39576	206350
T12294	44423	232636
T12295	26281	390383
T12296	45754	266058
T12297	34762	189083
T12298	50941	276532
T12299	15813	241080
T12300	102588	182565
T12301	39170	279264
T12302	36238	771157
T12303	23756	285837
T12304	49066	321680
T12305	71539	474698
T12306	62596	258199
T12307	132926	368976
T12308	124040	1042625
T12309	39943	282476
T12310	122903	811445
T12311	27036	121106
T12312	29262	497676
T12313	34370	728081
T12314	53482	287708
T12315	26971	224662
T12316	43453	252125
T12317	58851	226140
T12318	27221	282262
T12319	201696	717005
T12320	9952	124331
T12321	33814	240022
T12322	39283	311643
T12323	161198	241496
T12324	121193	196720
T12325	57976	233183
T12326	20984	117498
T12327	173002	1746735
T12328	41589	234560
T12329	93595	290010
T12330	94592	437818
T12331	27464	368483
T12332	143946	117574
T12333	34300	266802
T12334	36442	404430
T12335	51173	460152
T12336	53537	558137
T12337	213943	436356
T12338	38559	193240
T12339	145355	363568
T12340	32822	400715
T12341	169205	301846
T12342	32422	172223
T12343	41229	127244
T12344	27685	355085
T12345	18935	189784
T12346	31050	239327
T12347	34048	286742
T12348	115401	129703
T12349	36484	392600
T12350	49523	625103
T12351	39771	301136
T12352	31480	278196
T12353	153710	572884
T12354	38104	170415
T12355	37765	229427
T12356	34316	446789
T12357	24811	265800
T12358	73723	855134
T12359	151801	268963
T12360	67529	189103
T12361	73237	204174
T12362	47180	439605
T12363	112886	32619
T12364	107861	213197
T12365	55429	436560
T12366	48423	237411
T12367	35340	255833
T12368	19653	125188
T12369	46493	527286
T12370	59108	208866
T12371	21138	111573
T12372	40575	176457
T12373	256908	447550
T12374	101350	149796
T12375	100443	259110
T12376	100695	88590
T12377	139942	194312
T12378	35391	117169
T12379	80788	341231
T12380	27657	129211
T12381	73418	727181
T12382	33927	18491
T12383	55416	645625
T12384	30320	145497
T12385	119146	365296
T12386	70090	472306
T12387	25531	507408
T12388	80068	646461
T12389	51436	231718
T12390	59339	106543
T12391	44119	140890
T12392	38603	321778
T12393	24553	205212
T12394	126641	466404
T12395	103631	186921
T12396	53896	444840
T12397	62275	516560
T12398	142626	294221
T12399	72086	328104
T12400	44391	465793
T12401	24524	182664
T12402	46093	201379
T12403	66985	366766
T12404	24357	236389
T12405	38776	418881
T12406	26143	49165
T12407	36690	261838
T12408	85566	123725
T12409	394203	598287
T12410	26750	70113
T12411	47291	339564
T12412	38692	1185975
T12413	108086	73503
T12414	125730	628936
T12415	26846	161252
T12416	18665	229059
T12417	97407	565965
T12418	52350	363908
T12419	29992	211740
