# arXiv's subject taxonomy as a functional taxonomy of research: ten groups, the archives
# inside them and the categories inside those, each category carrying the description arXiv
# states its subject matter in. Like every functional taxonomy here it is a distribution to
# compare against and not a vocabulary to match — nobody writes cs.CL in code, and nobody
# writes Computation and Language either. What a scope is compared on is the description:
# cs.IR covers indexing, dictionaries, retrieval, content and analysis, and a repository
# about those things reads like that sentence whether or not it ever quotes a word of it.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# broader is the archive a category is stated inside, the group an archive is stated inside,
# and empty for a group; module is the group a concept rolls up to. altLabel is the alias
# arXiv publishes beside a name — cs.CL is also cmp-lg, math.IT is also cs.IT — which is the
# publisher stating synonymy rather than anyone grouping by hand. A group, archive or
# category arXiv does not state as live is not carried, and neither is the group it marks as
# a test.
#
# Source: arXiv's own taxonomy definitions, the module its software classifies by, read from
#   https://raw.githubusercontent.com/arxiv/arxiv-base/a5985f621b07a4031c9e9b4f870a2206a9aa15a7/arxiv/taxonomy/definitions.py.
# Licence: MIT, Copyright (c) 2026 arXiv, Inc.
#   (https://github.com/arxiv/arxiv-base/blob/develop/LICENSE). The identifiers, names and
#   subject descriptions are arXiv's statement of its own classification, read from the
#   software that applies it — the same ground on which this library reads a query engine's
#   function catalogue out of the engine.
# Generated by ArxivTaxonomyExtraction: 174 concepts.
math.IT	Information Theory	cs.IT	math	category	grp_math	math.IT is an alias for cs.IT. Covers theoretical and experimental aspects of information theory and coding.	
math.KT	K-Theory and Homology		math	category	grp_math	Algebraic and topological K-theory, relations with topology, commutative algebra, and operator algebras	
math.LO	Logic		math	category	grp_math	Logic, set theory, point-set topology, formal mathematics	
math.MG	Metric Geometry		math	category	grp_math	Euclidean, hyperbolic, discrete, convex, coarse geometry, comparisons in Riemannian geometry, symmetric spaces	
math.MP	Mathematical Physics	math-ph	math	category	grp_math	math.MP is an alias for math-ph. Articles in this category focus on areas of research that illustrate the application of mathematics to problems in physics, develop mathematical methods for such applications, or provide mathematically rigorous formulations of existing physical theories. Submissions to math-ph should be of interest to both physically oriented mathematicians and mathematically oriented physicists; submissions which are primarily of interest to theoretical physicists or to mathematicians should probably be directed to the respective physics/math categories	
math.NA	Numerical Analysis	cs.NA	math	category	grp_math	Numerical algorithms for problems in analysis and algebra, scientific computation	
math.NT	Number Theory		math	category	grp_math	Prime numbers, diophantine equations, analytic number theory, algebraic number theory, arithmetic geometry, Galois theory	
math.OA	Operator Algebras		math	category	grp_math	Algebras of operators on Hilbert space, C^*-algebras, von Neumann algebras, non-commutative geometry	
math.OC	Optimization and Control		math	category	grp_math	Operations research, linear programming, control theory, systems theory, optimal control, game theory	
math.PR	Probability		math	category	grp_math	Theory and applications of probability and stochastic processes: e.g. central limit theorems, large deviations, stochastic differential equations, models from statistical mechanics, queuing theory	
math.QA	Quantum Algebra	q-alg	math	category	grp_math	Quantum groups, skein theories, operadic and diagrammatic algebra, quantum field theory	
math.RA	Rings and Algebras		math	category	grp_math	Non-commutative rings and algebras, non-associative algebras, universal algebra and lattice theory, linear algebra, semigroups	
math.RT	Representation Theory		math	category	grp_math	Linear representations of algebras and groups, Lie theory, associative algebras, multilinear algebra	
math.SG	Symplectic Geometry		math	category	grp_math	Hamiltonian systems, symplectic flows, classical integrable systems	
math.SP	Spectral Theory		math	category	grp_math	Schrodinger operators, operators on manifolds, general differential operators, numerical studies, integral operators, discrete models, resonances, non-self-adjoint operators, random operators/matrices	
math.ST	Statistics Theory	stat.TH	math	category	grp_math	Applied, computational and theoretical statistics: e.g. statistical inference, regression, time series, multivariate analysis, data analysis, Markov chain Monte Carlo, design of experiments, case studies	
nlin	Nonlinear Sciences		grp_physics	archive	grp_physics		
nlin.AO	Adaptation and Self-Organizing Systems	adap-org	nlin	category	grp_physics	Adaptation, self-organizing systems, statistical physics, fluctuating systems, stochastic processes, interacting particle systems, machine learning	
nlin.CD	Chaotic Dynamics	chao-dyn	nlin	category	grp_physics	Dynamical systems, chaos, quantum chaos, topological dynamics, cycle expansions, turbulence, propagation	
nlin.CG	Cellular Automata and Lattice Gases	comp-gas	nlin	category	grp_physics	Computational methods, time series analysis, signal processing, wavelets, lattice gases	
nlin.PS	Pattern Formation and Solitons	patt-sol	nlin	category	grp_physics	Pattern formation, coherent structures, solitons	
nlin.SI	Exactly Solvable and Integrable Systems	solv-int	nlin	category	grp_physics	Exactly solvable systems, integrable PDEs, integrable ODEs, Painleve analysis, integrable discrete maps, solvable lattice models, integrable quantum systems	
nucl-ex	Nuclear Experiment		grp_physics	category	grp_physics	Nuclear Experiment Results from experimental nuclear physics including the areas of fundamental interactions, measurements at low- and medium-energy, as well as relativistic heavy-ion collisions.  Does not include: detectors and instrumentation nor analysis methods to conduct experiments; descriptions of experimental programs (present or future); comments on published results	
nucl-th	Nuclear Theory		grp_physics	category	grp_physics	Nuclear Theory Theory of nuclear structure covering wide area from models of hadron structure to neutron stars. Nuclear equation of states at different external conditions. Theory of nuclear reactions including heavy-ion reactions at low and high energies. It does not include problems of data analysis, physics of nuclear reactors, problems of safety, reactor construction	
physics	Physics		grp_physics	archive	grp_physics		
physics.acc-ph	Accelerator Physics	acc-phys	physics	category	grp_physics	Accelerator theory and simulation. Accelerator technology. Accelerator experiments. Beam Physics. Accelerator design and optimization. Advanced accelerator concepts. Radiation sources including synchrotron light sources and free electron lasers. Applications of accelerators.	
physics.ao-ph	Atmospheric and Oceanic Physics	ao-sci	physics	category	grp_physics	Atmospheric and oceanic physics and physical chemistry, biogeophysics, and climate science	
physics.app-ph	Applied Physics		physics	category	grp_physics	Applications of physics to new technology, including electronic devices, optics, photonics, microwaves, spintronics, advanced materials, metamaterials, nanotechnology, and energy sciences.	
physics.atm-clus	Atomic and Molecular Clusters		physics	category	grp_physics	Atomic and molecular clusters, nanoparticles: geometric, electronic, optical, chemical, magnetic properties, shell structure, phase transitions, optical spectroscopy, mass spectrometry, photoelectron spectroscopy, ionization potential, electron affinity, interaction with intense light pulses, electron diffraction, light scattering, ab initio calculations, DFT theory, fragmentation, Coulomb explosion, hydrodynamic expansion.	
physics.atom-ph	Atomic Physics	atom-ph	physics	category	grp_physics	Atomic and molecular structure, spectra, collisions, and data. Atoms and molecules in external fields. Molecular dynamics and coherent and optical control. Cold atoms and molecules. Cold collisions. Optical lattices.	
physics.bio-ph	Biological Physics		physics	category	grp_physics	Molecular biophysics, cellular biophysics, neurological biophysics, membrane biophysics, single-molecule biophysics, ecological biophysics, quantum phenomena in biological systems (quantum biophysics), theoretical biophysics, molecular dynamics/modeling and simulation, game theory, biomechanics, bioinformatics, microorganisms, virology, evolution, biophysical methods.	
physics.chem-ph	Chemical Physics	chem-ph	physics	category	grp_physics	Experimental, computational, and theoretical physics of atoms, molecules, and clusters - Classical and quantum description of states, processes, and dynamics; spectroscopy, electronic structure, conformations, reactions, interactions, and phases. Chemical thermodynamics. Disperse systems. High pressure chemistry. Solid state chemistry. Surface and interface chemistry.	
physics.class-ph	Classical Physics		physics	category	grp_physics	Newtonian and relativistic dynamics; many particle systems; planetary motions; chaos in classical dynamics. Maxwell's  equations and  dynamics of charged systems and  electromagnetic forces in materials. Vibrating systems such as membranes and cantilevers; optomechanics. Classical waves, including acoustics and elasticity; physics of music and musical instruments. Classical thermodynamics and  heat flow problems.	
physics.comp-ph	Computational Physics		physics	category	grp_physics	All aspects of computational science applied to physics.	
physics.data-an	Data Analysis, Statistics and Probability	bayes-an	physics	category	grp_physics	Methods, software and hardware for physics data analysis: data processing and storage; measurement methodology; statistical and mathematical aspects such as parametrization and uncertainties.	
physics.ed-ph	Physics Education		physics	category	grp_physics	Report of results of a research study, laboratory experience, assessment or classroom practice that represents a way to improve teaching and learning in physics. Also, report on misconceptions of students, textbook errors, and other similar information relative to promoting physics understanding.	
physics.flu-dyn	Fluid Dynamics		physics	category	grp_physics	Turbulence, instabilities, incompressible/compressible flows, reacting flows. Aero/hydrodynamics, fluid-structure interactions, acoustics. Biological fluid dynamics, micro/nanofluidics, interfacial phenomena. Complex fluids, suspensions and granular flows, porous media flows. Geophysical flows, thermoconvective and stratified flows. Mathematical and computational methods for fluid dynamics, fluid flow models, experimental techniques.	
physics.gen-ph	General Physics		physics	category	grp_physics		
physics.geo-ph	Geophysics		physics	category	grp_physics	Atmospheric physics. Biogeosciences. Computational geophysics. Geographic location. Geoinformatics. Geophysical techniques. Hydrospheric geophysics. Magnetospheric physics. Mathematical geophysics. Planetology. Solar system. Solid earth geophysics. Space plasma physics. Mineral physics. High pressure physics.	
physics.hist-ph	History and Philosophy of Physics		physics	category	grp_physics	History and philosophy of all branches of physics, astrophysics, and cosmology, including appreciations of physicists.	
physics.ins-det	Instrumentation and Detectors		physics	category	grp_physics	Instrumentation and Detectors for research in natural science, including optical, molecular, atomic, nuclear and particle physics instrumentation and the associated electronics, services, infrastructure and control equipment. 	
physics.med-ph	Medical Physics		physics	category	grp_physics	Radiation therapy. Radiation dosimetry. Biomedical imaging modelling.  Reconstruction, processing, and analysis. Biomedical system modelling and analysis. Health physics. New imaging or therapy modalities.	
physics.optics	Optics		physics	category	grp_physics	Adaptive optics. Astronomical optics. Atmospheric optics. Biomedical optics. Cardinal points. Collimation. Doppler effect. Fiber optics. Fourier optics. Geometrical optics (Gradient index optics. Holography. Infrared optics. Integrated optics. Laser applications. Laser optical systems. Lasers. Light amplification. Light diffraction. Luminescence. Microoptics. Nano optics. Ocean optics. Optical computing. Optical devices. Optical imaging. Optical materials. Optical metrology. Optical microscopy. Optical properties. Optical signal processing. Optical testing techniques. Optical wave propagation. Paraxial optics. Photoabsorption. Photoexcitations. Physical optics. Physiological optics. Quantum optics. Segmented optics. Spectra. Statistical optics. Surface optics. Ultrafast optics. Wave optics. X-ray optics.	
physics.plasm-ph	Plasma Physics	plasm-ph	physics	category	grp_physics	Fundamental plasma physics. Magnetically Confined Plasmas (includes magnetic fusion energy research). High Energy Density Plasmas (inertial confinement plasmas, laser-plasma interactions). Ionospheric, Heliophysical, and Astrophysical plasmas (includes sun and solar system plasmas). Lasers, Accelerators, and Radiation Generation. Low temperature plasmas and plasma applications (include dusty plasmas, semiconductor etching, plasma-based nanotechnology, medical applications). Plasma Diagnostics, Engineering and Enabling Technologies (includes fusion reactor design, heating systems, diagnostics, experimental techniques)	
physics.pop-ph	Popular Physics		physics	category	grp_physics		
physics.soc-ph	Physics and Society		physics	category	grp_physics	Structure, dynamics and collective behavior of societies and groups (human or otherwise). Quantitative analysis of social networks and other complex networks. Physics and engineering of infrastructure and systems of broad societal impact (e.g., energy grids, transportation networks).	
physics.space-ph	Space Physics		physics	category	grp_physics	Space plasma physics. Heliophysics. Space weather. Planetary magnetospheres, ionospheres and magnetotail. Auroras. Interplanetary space. Cosmic rays. Synchrotron radiation. Radio astronomy.	
q-bio	Quantitative Biology		grp_q-bio	archive	grp_q-bio		
q-bio.BM	Biomolecules		q-bio	category	grp_q-bio	DNA, RNA, proteins, lipids, etc.; molecular structures and folding kinetics; molecular interactions; single-molecule manipulation.	
q-bio.CB	Cell Behavior		q-bio	category	grp_q-bio	Cell-cell signaling and interaction; morphogenesis and development; apoptosis; bacterial conjugation; viral-host interaction; immunology	
q-bio.GN	Genomics		q-bio	category	grp_q-bio	DNA sequencing and assembly; gene and motif finding; RNA editing and alternative splicing; genomic structure and processes (replication, transcription, methylation, etc); mutational processes.	
q-bio.MN	Molecular Networks		q-bio	category	grp_q-bio	Gene regulation, signal transduction, proteomics, metabolomics, gene and enzymatic networks	
q-bio.NC	Neurons and Cognition		q-bio	category	grp_q-bio	Synapse, cortex, neuronal dynamics, neural network, sensorimotor control, behavior, attention	
q-bio.OT	Other Quantitative Biology		q-bio	category	grp_q-bio	Work in quantitative biology that does not fit into the other q-bio classifications	
q-bio.PE	Populations and Evolution		q-bio	category	grp_q-bio	Population dynamics, spatio-temporal and epidemiological models, dynamic speciation, co-evolution, biodiversity, foodwebs, aging; molecular evolution and phylogeny; directed evolution; origin of life	
q-bio.QM	Quantitative Methods		q-bio	category	grp_q-bio	All experimental, numerical, statistical and mathematical contributions of value to biology	
q-bio.SC	Subcellular Processes		q-bio	category	grp_q-bio	Assembly and control of subcellular structures (channels, organelles, cytoskeletons, capsules, etc.); molecular motors, transport, subcellular localization; mitosis and meiosis	
q-bio.TO	Tissues and Organs		q-bio	category	grp_q-bio	Blood flow in vessels, biomechanics of bones, electrical waves, endocrine system, tumor growth	
q-fin	Quantitative Finance		grp_q-fin	archive	grp_q-fin		
q-fin.CP	Computational Finance		q-fin	category	grp_q-fin	Computational methods, including Monte Carlo, PDE, lattice and other numerical methods with applications to financial modeling	
q-fin.EC	Economics	econ.GN	q-fin	category	grp_q-fin	q-fin.EC is an alias for econ.GN. Economics, including micro and macro economics, international economics, theory of the firm, labor economics, and other economic topics outside finance	
q-fin.GN	General Finance		q-fin	category	grp_q-fin	Development of general quantitative methodologies with applications in finance	
q-fin.MF	Mathematical Finance		q-fin	category	grp_q-fin	Mathematical and analytical methods of finance, including stochastic, probabilistic and functional analysis, algebraic, geometric and other methods	
q-fin.PM	Portfolio Management		q-fin	category	grp_q-fin	Security selection and optimization, capital allocation, investment strategies and performance measurement	
q-fin.PR	Pricing of Securities		q-fin	category	grp_q-fin	Valuation and hedging of financial securities, their derivatives, and structured products	
q-fin.RM	Risk Management		q-fin	category	grp_q-fin	Measurement and management of financial risks in trading, banking, insurance, corporate and other applications	
q-fin.ST	Statistical Finance		q-fin	category	grp_q-fin	Statistical, econometric and econophysics analyses with applications to financial markets and economic data	
q-fin.TR	Trading and Market Microstructure		q-fin	category	grp_q-fin	Market microstructure, liquidity, exchange and auction design, automated trading, agent-based modeling and market-making	
quant-ph	Quantum Physics		grp_physics	category	grp_physics		
stat	Statistics		grp_stat	archive	grp_stat		
stat.AP	Applications		stat	category	grp_stat	Biology, Education, Epidemiology, Engineering, Environmental Sciences, Medical, Physical Sciences, Quality Control, Social Sciences	
stat.CO	Computation		stat	category	grp_stat	Algorithms, Simulation, Visualization	
stat.ME	Methodology		stat	category	grp_stat	Design, Surveys, Model Selection, Multiple Testing, Multivariate Methods, Signal and Image Processing, Time Series, Smoothing, Spatial Statistics, Survival Analysis, Nonparametric and Semiparametric Methods	
stat.ML	Machine Learning		stat	category	grp_stat	Covers machine learning papers (supervised, unsupervised, semi-supervised learning, graphical models, reinforcement learning, bandits, high dimensional inference, etc.) with a statistical or theoretical grounding	
stat.OT	Other Statistics		stat	category	grp_stat	Work in statistics that does not fit into the other stat classifications	
stat.TH	Statistics Theory	math.ST	stat	category	grp_stat	stat.TH is an alias for math.ST. Asymptotics, Bayesian Inference, Decision Theory, Estimation, Foundations, Inference, Testing.	
